"[all run data]","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100"
,"0","83","84","0.2820874471086037","467","84","97","39.492242595204516","0","0","0","0","538","92","84","44.287729196050776","575","77","95","38.928067700987306","533","108","97","48.66008462623414","0","0","0","0","615","81","73","47.10860366713681","0","0","0","0","595","81","81","47.39069111424541"
,"0","82","83","0.2820874471086037","477","81","97","37.79971791255289","0","0","0","0","524","91","83","45.27503526093089","588","77","94","39.915373765867415","574","107","96","49.78843441466855","0","0","0","0","613","78","71","47.249647390691116","0","0","0","0","601","81","80","47.249647390691116"
,"0","90","86","0.2820874471086037","460","90","99","36.10719322990127","0","0","0","0","524","100","88","45.6981664315938","571","89","98","39.77433004231312","547","122","99","51.62200282087447","0","0","0","0","599","96","73","49.50634696755994","0","0","0","0","591","91","82","47.81382228490832"
,"0","78","86","0.2820874471086037","466","82","97","37.09449929478138","0","0","0","0","530","83","88","46.262341325811","578","83","98","38.5049365303244","530","117","96","52.32722143864598","0","0","0","0","585","94","73","49.083215796897036","0","0","0","0","569","90","81","50.07052186177715"
,"0","71","85","0.2820874471086037","451","77","96","36.10719322990127","0","0","0","0","545","80","88","45.13399153737659","580","78","95","38.2228490832158","503","114","95","52.468265162200275","0","0","0","0","583","93","71","48.801128349788435","0","0","0","0","574","87","80","51.198871650211565"
,"0","72","88","0.2820874471086037","452","79","96","35.82510578279267","0","0","0","0","548","86","88","43.723554301833566","594","81","98","37.23554301833568","494","131","96","53.032440056417485","0","0","0","0","590","108","73","48.66008462623414","0","0","0","0","564","99","82","51.62200282087447"
,"0","62","88","0.2820874471086037","441","66","93","34.696755994358256","0","0","0","0","552","80","87","41.46685472496474","592","73","96","36.530324400564176","465","118","91","53.032440056417485","0","0","0","0","570","106","72","49.647390691114246","0","0","0","0","562","93","82","51.05782792665726"
,"0","55","88","0.14104372355430184","450","61","91","33.004231311706626","0","0","0","0","548","79","86","41.74894217207334","606","68","96","36.38928067700987","472","114","90","54.30183356840621","0","0","0","0","583","106","72","49.50634696755994","0","0","0","0","553","88","81","50.352609308885754"
,"0","64","91","0.14104372355430184","449","69","91","32.29901269393512","0","0","0","0","534","96","88","42.73624823695346","585","84","95","39.06911142454161","443","121","92","54.160789844851905","0","0","0","0","572","111","74","49.78843441466855","0","0","0","0","552","97","83","50.49365303244006"
,"0","55","90","0.14104372355430184","469","63","90","32.58110014104372","0","0","0","0","535","94","88","41.74894217207334","599","79","94","39.35119887165021","449","117","91","53.73765867418901","0","0","0","0","587","106","75","49.92947813822285","0","0","0","0","549","89","83","49.365303244005645"
,"0","53","88","0.14104372355430184","460","62","89","32.44005641748942","0","0","0","0","511","93","88","41.32581100141044","572","76","92","40.479548660084625","422","117","91","53.17348377997179","0","0","0","0","578","105","75","50.21156558533145","0","0","0","0","546","84","82","48.94217207334274"
,"0","61","90","0.14104372355430184","460","72","89","33.85049365303244","0","0","0","0","511","99","90","40.62059238363893","580","78","94","42.17207334273625","443","126","92","53.17348377997179","0","0","0","0","570","116","77","49.22425952045134","0","0","0","0","530","93","85","48.37799717912553"
,"0","60","91","0.14104372355430184","442","73","85","35.82510578279267","0","0","0","0","504","95","90","40.479548660084625","553","72","91","41.32581100141044","422","115","91","51.62200282087447","0","0","0","0","553","109","77","50.352609308885754","0","0","0","0","528","80","85","48.37799717912553"
,"0","59","90","0.14104372355430184","464","72","85","35.966149506346966","0","0","0","0","495","94","89","40.62059238363893","564","70","91","40.761636107193226","451","108","88","50.77574047954866","0","0","0","0","567","106","76","50.49365303244006","0","0","0","0","528","74","84","46.5444287729196"
,"0","68","93","0.14104372355430184","442","86","87","36.24823695345557","0","0","0","0","480","107","91","41.32581100141044","555","82","93","40.90267983074753","444","119","92","49.647390691114246","0","0","0","0","527","117","79","50.916784203102964","0","0","0","0","536","78","85","47.53173483779972"
,"0","60","91","0.14104372355430184","464","82","88","36.67136812411847","0","0","0","0","466","89","91","41.889985895627646","558","80","90","39.06911142454161","481","108","91","49.647390691114246","0","0","0","0","547","112","80","51.33991537376586","0","0","0","0","533","78","82","46.403385049365305"
,"0","57","91","0.14104372355430184","440","81","86","37.65867418899859","0","0","0","0","468","84","89","40.90267983074753","545","77","89","38.645980253878705","482","102","88","47.81382228490832","0","0","0","0","524","110","79","53.032440056417485","0","0","0","0","555","75","80","45.27503526093089"
,"0","66","93","0.14104372355430184","441","92","89","38.645980253878705","0","0","0","0","480","88","92","39.77433004231312","556","79","91","38.5049365303244","504","114","91","47.39069111424541","0","0","0","0","518","116","80","53.878702397743304","0","0","0","0","543","89","80","44.851904090267986"
,"0","58","93","0.14104372355430184","415","91","88","37.51763046544429","0","0","0","0","471","79","91","39.492242595204516","546","79","92","38.3638928067701","499","104","89","48.23695345557123","0","0","0","0","496","100","79","53.73765867418901","0","0","0","0","556","86","79","44.99294781382229"
,"0","55","93","0.14104372355430184","419","90","87","38.3638928067701","0","0","0","0","495","73","90","39.35119887165021","559","75","90","37.23554301833568","518","98","88","47.53173483779972","0","0","0","0","522","89","78","53.31452750352609","0","0","0","0","543","86","78","46.262341325811"
,"0","58","96","0.14104372355430184","393","103","88","39.35119887165021","0","0","0","0","485","87","92","39.492242595204516","524","91","91","37.23554301833568","509","102","91","46.403385049365305","0","0","0","0","516","102","80","53.45557122708039","0","0","0","0","567","94","77","47.39069111424541"
,"0","49","97","0.14104372355430184","408","95","84","39.77433004231312","0","0","0","0","512","77","91","39.63328631875881","523","85","90","39.06911142454161","503","96","89","47.53173483779972","0","0","0","0","519","93","81","53.032440056417485","0","0","0","0","544","92","78","47.95486600846262"
,"0","43","96","0.14104372355430184","389","92","82","39.915373765867415","0","0","0","0","515","74","88","39.06911142454161","519","82","88","39.21015514809591","490","89","89","46.96755994358251","0","0","0","0","512","90","79","50.77574047954866","0","0","0","0","553","86","77","49.22425952045134"
,"0","44","96","0.14104372355430184","415","100","82","39.63328631875881","0","0","0","0","543","78","89","39.35119887165021","525","88","88","39.63328631875881","496","100","92","47.95486600846262","0","0","0","0","533","90","80","50.352609308885754","0","0","0","0","542","92","80","49.92947813822285"
,"0","34","95","0.14104372355430184","399","91","80","40.479548660084625","0","0","0","0","535","73","88","39.21015514809591","512","87","86","39.06911142454161","487","90","91","47.249647390691116","0","0","0","0","530","85","80","51.90409026798307","0","0","0","0","548","82","79","49.647390691114246"
,"0","32","92","0.14104372355430184","453","90","78","39.915373765867415","0","0","0","0","575","67","88","39.77433004231312","512","86","84","39.21015514809591","504","86","91","47.249647390691116","0","0","0","0","529","81","80","50.77574047954866","0","0","0","0","538","80","78","49.78843441466855"
,"0","32","96","0.14104372355430184","437","107","79","41.46685472496474","0","0","0","0","569","78","92","38.787023977433","503","97","87","40.33850493653032","492","91","94","46.685472496473906","0","0","0","0","536","93","84","51.62200282087447","0","0","0","0","562","83","81","49.50634696755994"
,"0","26","96","0.14104372355430184","459","106","78","42.03102961918195","0","0","0","0","591","73","91","39.06911142454161","508","87","85","41.18476727785614","500","83","94","46.96755994358251","0","0","0","0","537","85","84","50.634696755994355","0","0","0","0","548","78","80","49.22425952045134"
,"0","24","96","0.14104372355430184","428","106","75","43.30042313117066","0","0","0","0","596","71","90","37.37658674188998","495","81","83","42.59520451339915","501","77","92","43.58251057827927","0","0","0","0","540","74","83","49.22425952045134","0","0","0","0","565","77","79","49.22425952045134"
,"0","23","97","0.14104372355430184","447","111","79","45.13399153737659","0","0","0","0","611","74","93","37.9407616361072","509","85","87","42.73624823695346","526","89","94","42.73624823695346","0","0","0","0","554","78","84","48.66008462623414","0","0","0","0","555","84","79","49.647390691114246"
,"0","9","93","0.14104372355430184","430","105","78","43.30042313117066","0","0","0","0","601","71","93","38.3638928067701","489","83","87","43.01833568406206","523","80","95","43.58251057827927","0","0","0","0","563","73","81","49.365303244005645","0","0","0","0","569","78","79","50.77574047954866"
,"0","7","92","0.14104372355430184","443","103","77","43.58251057827927","0","0","0","0","622","71","92","37.51763046544429","491","80","87","43.86459802538787","543","70","92","43.58251057827927","0","0","0","0","567","70","80","48.51904090267983","0","0","0","0","548","76","77","50.77574047954866"
,"0","6","92","0.14104372355430184","414","118","79","43.58251057827927","0","0","0","0","585","83","95","38.928067700987306","471","88","89","44.71086036671368","537","82","95","43.58251057827927","0","0","0","0","551","84","82","48.94217207334274","0","0","0","0","570","90","79","51.198871650211565"
,"0","3","93","0.14104372355430184","426","108","79","45.27503526093089","0","0","0","0","610","75","96","37.65867418899859","483","70","85","44.56981664315938","541","82","93","43.86459802538787","0","0","0","0","557","80","80","48.66008462623414","0","0","0","0","557","88","79","51.76304654442877"
,"0","1","92","0.14104372355430184","401","101","79","45.41607898448519","0","0","0","0","592","74","95","38.081805359661494","500","65","85","43.86459802538787","536","81","92","42.73624823695346","0","0","0","0","560","78","79","48.801128349788435","0","0","0","0","577","87","78","52.750352609308884"
,"0","1","95","0.14104372355430184","419","104","79","44.851904090267986","0","0","0","0","609","75","96","38.081805359661494","505","81","88","43.441466854724965","530","97","94","41.46685472496474","0","0","0","0","575","83","82","47.249647390691116","0","0","0","0","561","95","79","54.30183356840621"
,"0","0","94","0.14104372355430184","398","95","76","45.13399153737659","0","0","0","0","583","74","96","37.37658674188998","497","80","87","42.31311706629055","519","97","93","41.889985895627646","0","0","0","0","567","80","82","46.1212976022567","0","0","0","0","574","88","76","55.289139633286325"
,"0","0","94","0.14104372355430184","436","87","76","45.27503526093089","0","0","0","0","611","73","93","36.530324400564176","508","79","87","42.59520451339915","537","96","90","40.761636107193226","0","0","0","0","582","76","82","45.839210155148095","0","0","0","0","568","87","74","55.00705218617772"
,"0","0","95","0.14104372355430184","403","97","79","45.55712270803949","0","0","0","0","600","88","93","37.37658674188998","482","94","89","43.15937940761636","522","100","92","41.04372355430183","0","0","0","0","576","82","82","47.249647390691116","0","0","0","0","596","87","75","55.14809590973202"
,"0","0","95","0.14104372355430184","447","87","75","43.86459802538787","0","0","0","0","612","80","93","37.65867418899859","501","90","88","42.03102961918195","515","86","92","41.04372355430183","0","0","0","0","588","77","81","46.685472496473906","0","0","0","0","586","73","75","55.99435825105783"
,"0","0","95","0.14104372355430184","418","76","74","44.56981664315938","0","0","0","0","601","77","93","37.9407616361072","488","86","86","40.90267983074753","506","84","89","41.32581100141044","0","0","0","0","584","70","81","45.9802538787024","0","0","0","0","630","62","73","55.57122708039493"
,"0","0","98","0.14104372355430184","471","80","76","45.55712270803949","0","0","0","0","607","81","94","37.37658674188998","502","97","88","42.31311706629055","503","103","92","42.31311706629055","0","0","0","0","605","79","83","44.851904090267986","0","0","0","0","603","76","75","55.14809590973202"
,"0","0","97","0.14104372355430184","461","76","76","44.851904090267986","0","0","0","0","592","79","93","36.38928067700987","480","90","88","43.723554301833566","502","94","93","43.86459802538787","0","0","0","0","595","79","82","44.42877291960507","0","0","0","0","629","71","75","54.58392101551481"
,"0","0","95","0.14104372355430184","537","75","76","45.839210155148095","0","0","0","0","614","78","91","36.10719322990127","502","86","88","44.00564174894217","511","86","93","42.59520451339915","0","0","0","0","617","78","81","44.71086036671368","0","0","0","0","606","70","73","54.30183356840621"
,"0","0","99","0.14104372355430184","510","88","79","46.685472496473906","0","0","0","0","602","89","92","37.51763046544429","492","101","90","43.01833568406206","508","91","93","42.17207334273625","0","0","0","0","584","88","81","45.27503526093089","0","0","0","0","622","77","76","55.289139633286325"
,"0","0","98","0.14104372355430184","557","82","77","46.5444287729196","0","0","0","0","590","77","91","37.51763046544429","496","94","87","42.877291960507755","496","90","93","42.59520451339915","0","0","0","0","599","77","78","45.839210155148095","0","0","0","0","603","73","75","56.41748942172073"
,"0","0","98","0.14104372355430184","530","77","77","46.96755994358251","0","0","0","0","586","68","89","37.51763046544429","498","89","85","42.17207334273625","493","89","93","42.45416078984485","0","0","0","0","596","75","76","45.13399153737659","0","0","0","0","631","73","75","56.276445698166434"
,"0","0","100","0.14104372355430184","572","85","79","46.262341325811","0","0","0","0","577","67","89","37.37658674188998","508","103","87","41.607898448519045","483","104","94","43.441466854724965","0","0","0","0","624","84","79","46.262341325811","0","0","0","0","610","84","76","55.99435825105783"
,"0","0","99","0.14104372355430184","549","81","78","45.41607898448519","0","0","0","0","576","63","87","37.51763046544429","495","97","86","42.31311706629055","476","88","94","42.73624823695346","0","0","0","0","604","81","79","45.55712270803949","0","0","0","0","636","68","74","55.99435825105783"
,"0","0","97","0.14104372355430184","595","78","76","45.6981664315938","0","0","0","0","595","60","86","37.79971791255289","510","91","85","41.74894217207334","482","79","94","41.74894217207334","0","0","0","0","619","80","79","45.55712270803949","0","0","0","0","627","66","74","54.86600846262342"
,"0","0","98","0.14104372355430184","558","90","77","46.96755994358251","0","0","0","0","585","68","90","39.492242595204516","498","100","87","42.73624823695346","489","83","98","40.761636107193226","0","0","0","0","592","91","82","45.41607898448519","0","0","0","0","642","73","78","53.878702397743304"
,"0","0","97","0.14104372355430184","599","73","74","48.23695345557123","0","0","0","0","579","64","87","39.77433004231312","504","88","86","40.761636107193226","489","74","96","41.18476727785614","0","0","0","0","602","92","83","45.13399153737659","0","0","0","0","612","73","78","53.45557122708039"
,"0","0","96","0.14104372355430184","584","70","73","47.249647390691116","0","0","0","0","589","62","85","40.05641748942172","499","87","84","40.62059238363893","508","71","92","39.35119887165021","0","0","0","0","588","91","83","44.56981664315938","0","0","0","0","638","73","76","53.5966149506347"
,"0","0","97","0.14104372355430184","617","78","76","47.672778561354015","0","0","0","0","583","65","90","40.90267983074753","493","103","87","42.45416078984485","510","89","95","38.5049365303244","0","0","0","0","592","111","84","45.6981664315938","0","0","0","0","611","82","80","53.73765867418901"
,"0","0","96","0.14104372355430184","589","75","74","48.09590973201692","0","0","0","0","593","64","86","41.46685472496474","471","97","86","45.13399153737659","521","85","95","38.928067700987306","0","0","0","0","569","112","84","46.82651622002821","0","0","0","0","627","71","80","54.442877291960514"
,"0","0","93","0.14104372355430184","640","72","73","48.23695345557123","0","0","0","0","591","63","85","42.45416078984485","493","93","85","44.851904090267986","519","83","92","38.2228490832158","0","0","0","0","578","111","82","48.37799717912553","0","0","0","0","607","63","79","53.73765867418901"
,"0","0","96","0.14104372355430184","610","85","77","48.23695345557123","0","0","0","0","577","77","86","44.00564174894217","467","104","85","45.41607898448519","523","90","95","38.081805359661494","0","0","0","0","555","117","86","47.249647390691116","0","0","0","0","625","69","82","52.468265162200275"
,"0","0","94","0.14104372355430184","629","80","78","47.672778561354015","0","0","0","0","587","77","86","43.86459802538787","490","97","84","46.82651622002821","527","90","94","38.3638928067701","0","0","0","0","571","109","87","46.96755994358251","0","0","0","0","602","64","81","51.90409026798307"
,"0","0","90","0","608","78","77","47.672778561354015","0","0","0","0","607","72","86","42.73624823695346","471","94","84","47.95486600846262","531","89","94","38.2228490832158","0","0","0","0","557","100","85","47.39069111424541","0","0","0","0","628","63","80","52.04513399153738"
,"0","0","92","0","624","85","83","47.10860366713681","0","0","0","0","594","79","88","43.30042313117066","508","102","84","48.801128349788435","508","107","97","39.492242595204516","0","0","0","0","563","107","86","46.96755994358251","0","0","0","0","604","71","86","51.33991537376586"
,"0","0","89","0","602","83","81","47.672778561354015","0","0","0","0","583","79","86","42.17207334273625","474","93","84","50.634696755994355","504","103","97","41.04372355430183","0","0","0","0","557","91","87","46.82651622002821","0","0","0","0","622","68","86","49.647390691114246"
,"0","0","88","0","633","80","81","47.672778561354015","0","0","0","0","582","79","83","42.31311706629055","508","85","83","50.07052186177715","495","98","97","41.04372355430183","0","0","0","0","591","86","84","46.5444287729196","0","0","0","0","598","68","86","49.50634696755994"
,"0","0","89","0","603","93","85","48.66008462623414","0","0","0","0","602","84","85","41.46685472496474","471","99","85","49.50634696755994","485","107","99","41.889985895627646","0","0","0","0","577","92","86","46.82651622002821","0","0","0","0","626","79","86","50.49365303244006"
,"0","0","87","0","619","81","86","49.22425952045134","0","0","0","0","579","75","86","42.73624823695346","515","97","85","48.09590973201692","468","104","97","42.59520451339915","0","0","0","0","581","93","86","47.39069111424541","0","0","0","0","597","75","84","49.365303244005645"
,"0","0","84","0","589","79","86","48.66008462623414","0","0","0","0","575","69","86","42.03102961918195","488","95","84","48.37799717912553","483","103","96","42.17207334273625","0","0","0","0","555","92","85","46.685472496473906","0","0","0","0","615","72","81","49.365303244005645"
,"0","0","87","0","617","90","87","49.50634696755994","0","0","0","0","574","78","89","40.90267983074753","502","107","85","48.23695345557123","466","119","100","42.17207334273625","0","0","0","0","573","101","87","45.839210155148095","0","0","0","0","580","80","82","48.23695345557123"
,"0","0","83","0","592","84","87","48.801128349788435","0","0","0","0","576","74","87","40.05641748942172","476","104","80","48.09590973201692","465","107","98","41.889985895627646","0","0","0","0","542","84","86","45.839210155148095","0","0","0","0","607","81","81","48.37799717912553"
,"0","0","82","0","617","83","85","47.39069111424541","0","0","0","0","584","72","86","39.77433004231312","519","100","79","46.82651622002821","466","102","98","42.73624823695346","0","0","0","0","575","81","86","45.41607898448519","0","0","0","0","575","81","81","48.37799717912553"
,"0","0","84","0","588","92","86","46.685472496473906","0","0","0","0","577","85","91","39.915373765867415","487","110","82","46.5444287729196","462","114","103","42.59520451339915","0","0","0","0","570","81","86","44.00564174894217","0","0","0","0","586","91","82","49.647390691114246"
,"0","0","83","0","593","89","84","46.5444287729196","0","0","0","0","576","85","92","40.33850493653032","514","100","82","46.5444287729196","452","106","102","41.889985895627646","0","0","0","0","615","67","86","43.86459802538787","0","0","0","0","564","89","82","50.77574047954866"
,"0","0","80","0","574","86","84","45.839210155148095","0","0","0","0","572","84","90","41.46685472496474","485","96","80","45.27503526093089","447","104","100","41.889985895627646","0","0","0","0","598","61","86","43.58251057827927","0","0","0","0","596","87","81","50.21156558533145"
,"0","0","82","0","582","97","86","47.249647390691116","0","0","0","0","552","93","92","43.15937940761636","511","102","80","45.41607898448519","451","115","103","41.74894217207334","0","0","0","0","630","70","88","43.01833568406206","0","0","0","0","575","98","84","50.352609308885754"
,"0","0","81","0","561","92","86","47.39069111424541","0","0","0","0","563","88","91","43.86459802538787","492","96","80","45.839210155148095","461","107","103","40.479548660084625","0","0","0","0","598","66","88","40.62059238363893","0","0","0","0","598","98","83","50.49365303244006"
,"0","0","79","0","586","88","86","47.10860366713681","0","0","0","0","549","87","91","42.877291960507755","536","92","79","46.82651622002821","468","100","102","39.915373765867415","0","0","0","0","615","64","86","40.05641748942172","0","0","0","0","581","97","83","50.77574047954866"
,"0","0","79","0","554","93","89","46.685472496473906","0","0","0","0","551","92","91","42.877291960507755","500","104","81","47.249647390691116","467","107","104","40.761636107193226","0","0","0","0","593","69","86","39.915373765867415","0","0","0","0","571","111","88","51.48095909732017"
,"0","0","78","0","572","83","87","46.403385049365305","0","0","0","0","552","87","91","42.73624823695346","525","91","81","47.10860366713681","462","100","102","40.33850493653032","0","0","0","0","608","68","86","39.35119887165021","0","0","0","0","531","109","87","52.60930888575458"
,"0","0","78","0","571","81","87","45.41607898448519","0","0","0","0","565","82","90","43.30042313117066","491","87","81","47.672778561354015","463","98","100","40.479548660084625","0","0","0","0","594","68","84","39.63328631875881","0","0","0","0","518","106","86","52.468265162200275"
,"0","0","78","0","589","102","91","45.839210155148095","0","0","0","0","552","90","92","43.30042313117066","519","93","85","48.66008462623414","461","105","105","41.607898448519045","0","0","0","0","609","78","87","40.05641748942172","0","0","0","0","515","113","88","54.01974612129761"
,"0","0","78","0","568","101","92","46.685472496473906","0","0","0","0","573","86","91","43.30042313117066","490","90","83","48.66008462623414","469","99","106","40.761636107193226","0","0","0","0","589","70","85","41.889985895627646","0","0","0","0","529","105","86","54.58392101551481"
,"0","0","75","0","570","99","92","47.95486600846262","0","0","0","0","565","86","89","43.723554301833566","524","89","82","49.92947813822285","458","91","104","39.63328631875881","0","0","0","0","623","70","85","41.889985895627646","0","0","0","0","522","102","85","53.17348377997179"
,"0","0","77","0","562","106","92","48.51904090267983","0","0","0","0","582","91","90","43.86459802538787","483","102","84","50.07052186177715","456","100","107","38.5049365303244","0","0","0","0","601","78","86","42.59520451339915","0","0","0","0","530","115","87","53.17348377997179"
,"0","0","75","0","568","103","90","48.66008462623414","0","0","0","0","578","85","88","42.59520451339915","529","93","84","49.92947813822285","443","89","104","38.928067700987306","0","0","0","0","619","74","86","41.04372355430183","0","0","0","0","517","103","87","53.17348377997179"
,"0","0","74","0","547","101","89","49.365303244005645","0","0","0","0","581","81","88","42.03102961918195","500","91","81","48.37799717912553","449","86","102","38.2228490832158","0","0","0","0","592","72","83","40.62059238363893","0","0","0","0","545","95","87","52.468265162200275"
,"0","0","74","0","545","107","92","48.37799717912553","0","0","0","0","571","91","89","43.01833568406206","547","95","84","50.07052186177715","435","96","104","38.081805359661494","0","0","0","0","618","87","85","40.479548660084625","0","0","0","0","531","101","88","52.04513399153738"
,"0","0","74","0","524","91","92","48.37799717912553","0","0","0","0","568","84","88","42.45416078984485","513","83","85","49.22425952045134","432","90","103","37.09449929478138","0","0","0","0","596","80","83","41.46685472496474","0","0","0","0","550","94","88","52.468265162200275"
,"0","0","73","0","548","83","91","47.672778561354015","0","0","0","0","570","80","86","42.877291960507755","558","78","81","48.23695345557123","435","90","101","35.26093088857546","0","0","0","0","625","77","82","41.607898448519045","0","0","0","0","560","85","88","49.92947813822285"
,"0","0","75","0","539","86","91","48.09590973201692","0","0","0","0","592","89","88","41.74894217207334","542","86","84","47.249647390691116","420","98","105","34.97884344146686","0","0","0","0","605","86","85","42.17207334273625","0","0","0","0","589","96","90","47.95486600846262"
,"0","0","74","0","550","74","89","48.51904090267983","0","0","0","0","599","87","88","41.74894217207334","572","79","83","46.5444287729196","413","93","106","35.966149506346966","0","0","0","0","609","82","86","42.59520451339915","0","0","0","0","566","89","91","47.249647390691116"
,"0","0","72","0","554","71","89","48.801128349788435","0","0","0","0","605","83","87","42.31311706629055","560","73","82","46.262341325811","392","87","103","35.119887165021154","0","0","0","0","571","78","85","42.31311706629055","0","0","0","0","585","84","90","47.53173483779972"
,"0","0","72","0","551","87","93","49.083215796897036","0","0","0","0","582","93","90","44.00564174894217","579","75","85","46.1212976022567","389","89","107","35.119887165021154","0","0","0","0","596","85","88","42.31311706629055","0","0","0","0","577","95","93","45.55712270803949"
,"0","0","70","0","539","82","93","50.07052186177715","0","0","0","0","584","82","89","43.86459802538787","553","75","86","46.262341325811","365","73","108","34.55571227080395","0","0","0","0","578","77","85","42.45416078984485","0","0","0","0","583","92","91","45.9802538787024"
,"0","0","70","0","553","78","92","50.07052186177715","0","0","0","0","593","77","88","42.45416078984485","597","73","86","44.99294781382229","365","68","108","33.004231311706626","0","0","0","0","607","70","82","41.889985895627646","0","0","0","0","573","88","91","46.1212976022567"
,"0","0","71","0","536","81","90","50.21156558533145","0","0","0","0","608","82","90","42.877291960507755","571","81","86","45.27503526093089","346","78","109","31.45275035260931","0","0","0","0","606","72","83","41.18476727785614","0","0","0","0","571","102","92","45.9802538787024"
,"0","0","67","0","558","74","90","49.365303244005645","0","0","0","0","607","75","91","43.30042313117066","599","73","83","45.13399153737659","349","75","106","31.45275035260931","0","0","0","0","621","64","79","40.479548660084625","0","0","0","0","546","97","90","46.5444287729196"
,"0","0","67","0","561","72","90","48.801128349788435","0","0","0","0","614","74","90","43.30042313117066","587","68","82","45.41607898448519","342","74","103","30.18335684062059","0","0","0","0","628","61","79","40.33850493653032","0","0","0","0","573","93","89","46.5444287729196"
,"0","0","67","0","582","79","92","47.95486600846262","0","0","0","0","606","87","93","43.441466854724965","611","79","84","46.262341325811","342","83","106","30.04231311706629","0","0","0","0","621","79","81","41.607898448519045","0","0","0","0","539","97","88","46.262341325811"
,"0","0","63","0","569","74","92","47.672778561354015","0","0","0","0","611","84","89","43.723554301833566","588","73","83","46.1212976022567","335","79","105","30.32440056417489","0","0","0","0","631","79","82","41.18476727785614","0","0","0","0","566","88","86","45.27503526093089"
,"0","0","63","0","584","68","89","48.09590973201692","0","0","0","0","604","80","87","44.42877291960507","623","71","82","44.14668547249647","339","76","104","29.33709449929478","0","0","0","0","631","78","82","41.32581100141044","0","0","0","0","555","87","86","44.42877291960507"
,"0","0","61","0","569","72","91","48.23695345557123","0","0","0","0","598","88","89","43.01833568406206","595","82","83","45.55712270803949","323","85","105","28.913963328631876","0","0","0","0","627","84","82","42.59520451339915","0","0","0","0","573","96","90","43.58251057827927"
,"0","0","59","0","559","69","92","48.66008462623414","0","0","0","0","585","82","88","42.73624823695346","632","81","82","46.262341325811","322","73","102","27.785613540197463","0","0","0","0","615","83","79","42.17207334273625","0","0","0","0","555","89","89","42.45416078984485"
,"0","0","59","0","541","67","91","48.09590973201692","0","0","0","0","580","76","88","43.01833568406206","597","80","82","47.10860366713681","311","70","101","26.093088857545837","0","0","0","0","617","82","79","41.74894217207334","0","0","0","0","583","85","89","41.607898448519045"
,"0","0","58","0","559","77","93","47.10860366713681","0","0","0","0","569","84","91","43.15937940761636","602","93","87","47.95486600846262","302","70","103","24.682651622002822","0","0","0","0","606","91","81","43.15937940761636","0","0","0","0","562","92","92","42.17207334273625"
,"0","0","56","0","557","70","92","45.9802538787024","0","0","0","0","571","73","86","44.00564174894217","575","83","84","47.53173483779972","290","59","103","23.554301833568406","0","0","0","0","594","81","81","43.30042313117066","0","0","0","0","586","91","90","42.73624823695346"
,"0","0","53","0","574","65","91","45.41607898448519","0","0","0","0","561","68","86","43.30042313117066","600","81","82","49.083215796897036","312","57","100","22.708039492242595","0","0","0","0","601","78","81","42.73624823695346","0","0","0","0","575","90","89","42.59520451339915"
,"0","0","53","0","583","74","95","45.839210155148095","0","0","0","0","564","83","88","43.01833568406206","574","92","85","49.50634696755994","308","67","100","20.87447108603667","0","0","0","0","587","91","81","42.73624823695346","0","0","0","0","571","103","91","43.723554301833566"
,"0","0","49","0","588","73","96","45.27503526093089","0","0","0","0","556","80","87","41.889985895627646","578","89","80","48.51904090267983","328","60","100","20.87447108603667","0","0","0","0","566","89","81","43.723554301833566","0","0","0","0","563","97","86","44.14668547249647"
,"0","0","48","0","595","70","94","44.56981664315938","0","0","0","0","563","78","84","41.18476727785614","564","89","80","48.94217207334274","315","59","99","19.746121297602258","0","0","0","0","539","87","81","44.56981664315938","0","0","0","0","566","91","85","44.287729196050776"
,"0","0","48","0","602","80","94","45.6981664315938","0","0","0","0","565","87","85","42.03102961918195","566","109","83","50.77574047954866","328","62","102","19.322990126939352","0","0","0","0","529","97","85","45.13399153737659","0","0","0","0","559","108","87","45.55712270803949"
,"0","0","46","0","610","76","91","46.5444287729196","0","0","0","0","558","81","85","42.59520451339915","561","109","84","51.48095909732017","320","62","102","17.348377997179128","0","0","0","0","523","95","81","44.00564174894217","0","0","0","0","562","102","86","46.685472496473906"
,"0","0","44","0","615","74","90","46.403385049365305","0","0","0","0","556","80","85","43.441466854724965","564","108","84","52.468265162200275","344","61","101","17.912552891396334","0","0","0","0","519","94","80","43.30042313117066","0","0","0","0","538","100","85","47.39069111424541"
