,"49","2","0","0.14104372355430184","49","2","0","0.14104372355430184","49","2","0","0.14104372355430184","49","2","0","0.14104372355430184","50","2","0","0","48","2","0","0","50","2","0","0","49","2","0","0.14104372355430184","50","2","0","0","50","2","0","0"
,"75","2","0","0.2820874471086037","73","2","0","0.14104372355430184","72","2","0","0.14104372355430184","73","2","0","0.14104372355430184","76","2","0","0","74","2","0","0","81","2","0","0.14104372355430184","69","2","0","0.14104372355430184","75","2","0","0","82","2","0","0"
,"96","3","0","0.4231311706629055","96","3","0","0.2820874471086037","95","3","0","0.2820874471086037","95","3","0","0.4231311706629055","100","3","0","0","96","3","0","0","96","3","0","0.4231311706629055","97","3","0","0.14104372355430184","98","3","0","0.14104372355430184","100","3","0","0"
,"146","3","0","0.5641748942172073","144","3","0","0.2820874471086037","143","3","0","0.2820874471086037","139","3","0","0.7052186177715092","149","3","0","0.14104372355430184","145","3","0","0.14104372355430184","154","3","0","0.7052186177715092","136","3","0","0.2820874471086037","144","3","0","0.4231311706629055","159","3","0","0.14104372355430184"
,"188","5","0","0.7052186177715092","189","4","0","0.4231311706629055","189","5","0","0.4231311706629055","176","5","0","1.1283497884344147","194","5","0","0.14104372355430184","189","5","0","0.14104372355430184","182","5","0","1.1283497884344147","189","5","0","0.5641748942172073","186","5","0","0.846262341325811","192","5","0","0.4231311706629055"
,"287","6","0","0.7052186177715092","275","5","0","0.4231311706629055","272","6","0","1.1283497884344147","262","6","0","1.2693935119887165","295","6","0","0.2820874471086037","281","6","0","0.2820874471086037","284","6","0","1.2693935119887165","259","6","0","0.7052186177715092","268","6","0","1.4104372355430184","298","6","0","0.9873060648801129"
,"367","6","0","0.846262341325811","352","5","0","0.5641748942172073","343","6","0","1.5514809590973202","329","6","0","1.9746121297602257","379","6","0","0.7052186177715092","363","6","0","0.5641748942172073","339","6","0","1.692524682651622","348","6","0","0.846262341325811","350","6","0","1.692524682651622","354","6","0","1.2693935119887165"
,"512","7","0","1.1283497884344147","478","6","0","0.9873060648801129","472","7","0","1.9746121297602257","472","7","0","2.538787023977433","533","7","0","1.2693935119887165","513","7","0","0.9873060648801129","471","7","0","2.2566995768688294","469","7","0","0.9873060648801129","483","7","0","2.3977433004231314","510","7","0","2.1156558533145273"
,"610","8","0","1.8335684062059237","578","7","0","1.1283497884344147","531","8","0","2.6798307475317347","572","8","0","3.385049365303244","613","8","0","1.5514809590973202","604","8","0","0.9873060648801129","561","8","0","2.6798307475317347","561","8","0","1.4104372355430184","599","8","0","2.9619181946403383","584","8","0","2.9619181946403383"
,"697","8","0","2.538787023977433","671","7","0","1.4104372355430184","631","8","0","3.385049365303244","660","8","0","4.372355430183357","709","8","0","2.1156558533145273","722","8","0","1.5514809590973202","684","8","0","3.5260930888575457","646","8","0","1.9746121297602257","722","8","0","3.5260930888575457","653","8","0","3.80818053596615"
,"741","13","0","3.5260930888575457","728","11","0","1.8335684062059237","665","13","0","4.231311706629055","714","13","0","5.6417489421720735","744","13","0","2.9619181946403383","740","12","0","2.2566995768688294","716","13","0","4.65444287729196","682","11","0","2.6798307475317347","765","13","0","4.372355430183357","703","13","0","4.9365303244005645"
,"760","14","0","4.372355430183357","748","12","0","2.2566995768688294","723","14","0","5.359661495063469","747","14","0","7.052186177715091","753","14","0","3.6671368124118473","761","13","0","3.1029619181946404","746","14","0","6.064880112834979","724","12","0","3.1029619181946404","774","14","0","4.9365303244005645","753","14","0","6.346967559943582"
,"770","14","0","5.6417489421720735","752","12","0","2.6798307475317347","728","14","0","6.770098730606488","758","14","0","8.321579689703809","753","14","0","4.513399153737659","758","13","0","4.090267983074753","750","14","0","7.334273624823695","747","12","0","3.5260930888575457","770","14","0","5.782792665726375","754","14","0","7.898448519040903"
,"771","17","0","7.193229901269394","748","15","0","3.80818053596615","745","16","0","8.744710860366714","763","17","0","10.296191819464035","750","15","0","5.359661495063469","759","16","0","5.359661495063469","755","17","0","9.167842031029618","763","15","0","4.090267983074753","768","17","0","7.052186177715091","761","17","0","9.732016925246826"
,"766","18","0","8.885754583921015","748","16","0","4.372355430183357","741","17","0","10.155148095909732","767","18","0","11.847672778561353","754","16","0","6.064880112834979","758","17","0","6.488011283497884","755","18","0","10.719322990126939","760","16","0","4.65444287729196","766","18","0","8.603667136812412","755","18","0","11.42454160789845"
,"772","18","0","10.719322990126939","746","16","0","5.218617771509168","751","17","0","11.42454160789845","764","18","0","13.399153737658676","751","16","0","6.770098730606488","762","17","0","7.6163610719323","756","18","0","12.411847672778562","763","16","0","5.500705218617771","766","18","0","10.01410437235543","767","18","0","13.399153737658676"
,"764","23","0","13.399153737658676","735","23","0","6.911142454160791","745","22","0","12.834978843441466","755","21","0","15.373765867418902","750","22","0","7.6163610719323","755","23","0","8.885754583921015","748","23","0","14.386459802538788","761","20","0","6.488011283497884","757","27","0","12.129760225669958","757","25","0","15.373765867418902"
,"765","24","0","15.514809590973202","739","24","0","8.321579689703809","743","23","0","14.809590973201692","756","22","0","17.48942172073343","744","23","0","8.180535966149506","754","24","0","10.296191819464035","754","24","0","16.22002820874471","760","21","0","7.6163610719323","759","28","0","13.681241184767279","771","26","0","17.207334273624824"
,"761","24","0","17.63046544428773","736","24","0","10.155148095909732","739","23","0","16.784203102961918","753","22","0","19.18194640338505","746","23","0","8.603667136812412","744","24","0","11.847672778561353","748","24","0","18.194640338504936","758","21","0","8.46262341325811","758","28","0","15.2327221438646","765","26","0","19.18194640338505"
,"764","27","0","20.02820874471086","734","29","0","12.270803949224259","738","26","0","19.040902679830747","748","26","0","21.297602256699577","742","24","0","9.30888575458392","744","27","0","13.822284908321581","748","27","0","20.73342736248237","751","26","0","10.01410437235543","752","33","0","17.066290550070523","766","27","0","21.015514809590975"
,"762","28","0","22.143864598025388","734","30","0","14.104372355430183","730","27","0","20.59238363892807","743","27","0","23.554301833568406","743","25","0","10.01410437235543","737","28","0","15.373765867418902","744","28","0","23.1311706629055","749","27","0","11.56558533145275","754","34","0","18.61777150916784","756","28","0","22.9901269393512"
,"764","28","0","24.682651622002822","733","30","0","15.796897038081806","735","27","0","22.28490832157969","744","27","0","25.66995768688293","742","25","0","10.719322990126939","744","28","0","17.207334273624824","750","28","0","25.105782792665725","748","27","0","13.540197461212976","752","34","0","19.605077574047954","762","28","0","24.823695345557123"
,"758","33","0","26.79830747531735","727","35","0","17.63046544428773","722","39","0","25.24682651622003","740","32","0","27.926657263751764","734","41","0","12.270803949224259","737","33","0","18.758815232722146","740","34","0","27.50352609308886","747","31","0","15.091678420310295","740","46","0","21.720733427362482","742","37","0","27.785613540197463"
,"761","34","0","28.49083215796897","729","36","0","19.605077574047954","725","40","0","27.221438645980257","737","33","0","30.04231311706629","734","42","0","13.540197461212976","740","34","0","20.16925246826516","736","35","0","29.33709449929478","748","32","0","16.784203102961918","737","47","0","23.1311706629055","749","38","0","30.18335684062059"
,"758","34","0","30.32440056417489","726","36","0","21.57968970380818","720","40","0","29.760225669957684","738","33","0","32.58110014104372","728","42","0","15.514809590973202","731","34","0","22.002820874471084","727","35","0","31.45275035260931","749","32","0","18.899858956276447","738","47","0","24.400564174894217","734","38","0","32.86318758815233"
,"760","37","0","32.15796897038082","720","44","0","23.97743300423131","717","44","0","32.15796897038082","736","36","0","34.83779971791255","721","47","0","17.63046544428773","727","37","0","24.400564174894217","727","40","0","33.568406205923836","744","37","0","21.156558533145276","735","51","0","25.952045133991536","740","42","0","35.119887165021154"
,"758","38","1","33.568406205923836","719","45","1","26.516220028208743","706","45","1","34.132581100141046","731","37","1","36.95345557122708","721","48","1","20.02820874471086","721","38","1","26.79830747531735","721","41","1","35.966149506346966","743","38","1","23.554301833568406","732","52","1","27.644569816643163","726","43","1","37.23554301833568"
,"758","38","1","35.26093088857546","714","45","1","28.913963328631876","708","45","1","36.81241184767278","730","37","1","38.787023977433","719","48","1","22.566995768688294","719","38","1","29.478138222849083","723","41","1","38.645980253878705","739","38","1","25.952045133991536","736","52","1","29.478138222849083","748","43","1","39.06911142454161"
,"752","45","1","36.81241184767278","702","59","1","32.86318758815233","695","49","1","39.35119887165021","723","43","1","41.04372355430183","709","64","1","25.952045133991536","706","54","1","33.286318758815234","703","59","1","42.17207334273625","734","47","1","28.49083215796897","726","61","1","32.15796897038082","720","58","1","41.74894217207334"
,"752","46","2","38.645980253878705","704","60","2","36.530324400564176","704","50","2","41.46685472496474","720","44","2","42.73624823695346","706","65","2","28.63187588152327","713","55","2","36.530324400564176","701","60","2","45.6981664315938","733","48","2","30.32440056417489","722","62","2","34.83779971791255","741","59","2","44.71086036671368"
,"747","46","2","40.05641748942172","707","60","2","40.19746121297602","694","50","2","44.287729196050776","716","44","2","44.287729196050776","703","65","2","31.734837799717912","705","55","2","40.05641748942172","684","60","2","48.801128349788435","730","48","2","32.29901269393512","718","62","2","37.09449929478138","715","59","2","47.10860366713681"
,"751","48","2","41.18476727785614","703","66","2","43.30042313117066","694","57","2","47.95486600846262","703","53","2","46.685472496473906","698","71","2","35.119887165021154","710","58","2","43.723554301833566","686","66","2","51.48095909732017","723","56","2","35.684062059238364","721","67","2","39.35119887165021","733","62","2","49.365303244005645"
,"741","49","3","42.59520451339915","707","67","3","46.1212976022567","683","58","3","50.634696755994355","702","54","3","49.22425952045134","694","72","3","38.081805359661494","712","59","3","46.262341325811","673","67","3","55.43018335684062","718","57","3","38.928067700987306","718","68","3","41.74894217207334","715","63","3","51.05782792665726"
,"748","49","3","44.00564174894217","699","67","3","48.37799717912553","700","58","3","53.17348377997179","698","54","3","51.62200282087447","695","72","3","41.46685472496474","719","59","3","49.083215796897036","687","67","3","58.392101551480955","716","57","3","41.889985895627646","719","68","3","43.723554301833566","730","63","3","52.750352609308884"
,"730","65","3","45.839210155148095","699","74","3","51.198871650211565","687","67","3","57.122708039492245","693","64","3","54.58392101551481","678","98","3","45.27503526093089","704","69","3","51.62200282087447","669","84","3","61.3540197461213","705","68","3","44.851904090267986","717","74","3","45.839210155148095","705","83","3","54.724964739069115"
,"734","66","4","48.09590973201692","690","75","4","54.442877291960514","687","68","4","60.08462623413258","678","65","4","57.68688293370945","669","99","4","49.22425952045134","702","70","4","54.58392101551481","672","85","4","64.45698166431593","699","69","4","47.39069111424541","715","75","4","47.95486600846262","716","84","4","57.122708039492245"
,"723","66","4","49.92947813822285","693","75","4","56.98166431593794","681","68","4","62.90550070521862","691","65","4","60.64880112834978","653","99","4","51.198871650211565","695","70","4","57.40479548660085","672","85","4","67.27785613540198","697","69","4","49.92947813822285","714","75","4","49.50634696755994","693","84","4","59.66149506346967"
,"729","72","4","51.62200282087447","688","86","4","59.66149506346967","692","74","4","65.86741889985895","679","73","4","62.90550070521862","658","108","4","53.45557122708039","700","72","4","60.507757404795484","673","92","4","69.5345557122708","686","81","4","52.32722143864598","708","90","4","51.62200282087447","698","89","4","61.77715091678421"
,"723","73","5","53.032440056417485","693","87","5","61.49506346967561","683","75","5","68.8293370944993","678","74","5","65.02115655853315","648","109","5","56.69957686882934","698","73","5","62.90550070521862","658","93","5","71.79125528913963","689","82","5","53.878702397743304","698","91","5","53.73765867418901","674","90","5","63.61071932299013"
,"734","73","5","54.724964739069115","689","87","5","63.75176304654443","698","75","5","70.52186177715092","669","74","5","67.13681241184767","647","109","5","59.52045133991537","695","73","5","65.44428772919605","669","93","5","72.77856135401974","683","82","5","55.57122708039493","695","91","5","55.712270803949224","692","90","5","66.57263751763047"
,"716","86","6","56.558533145275035","669","98","6","66.00846262341325","676","89","6","72.07334273624824","665","87","6","68.5472496473907","632","138","6","64.17489421720734","678","93","6","68.12411847672779","650","109","6","74.75317348377996","682","96","6","57.122708039492245","683","104","6","57.82792665726375","666","105","6","69.39351198871651"
,"715","87","7","58.25105782792666","677","99","7","68.12411847672779","690","90","7","73.48377997179125","663","88","7","69.5345557122708","622","139","7","67.84203102961918","676","94","7","70.66290550070522","660","110","7","75.59943582510579","684","97","7","59.66149506346967","678","105","7","59.37940761636107","683","106","7","72.07334273624824"
,"703","87","7","59.80253878702398","669","99","7","69.25246826516221","677","90","7","74.61212976022567","659","88","7","70.80394922425953","619","139","7","71.50916784203103","677","94","7","72.07334273624824","655","110","7","77.29196050775741","678","97","7","62.05923836389281","686","105","7","60.64880112834978","655","106","7","74.18899858956276"
,"694","97","8","62.200282087447114","667","109","8","70.80394922425953","681","96","8","75.45839210155148","649","97","8","72.49647390691113","614","147","8","74.47108603667137","673","101","8","74.04795486600845","652","121","7","78.84344146685473","667","106","8","64.73906911142454","670","114","8","62.34132581100141","668","117","8","75.74047954866009"
,"694","98","9","64.17489421720734","649","110","9","72.07334273624824","664","97","9","76.4456981664316","655","98","9","74.61212976022567","615","148","9","76.16361071932299","665","102","9","75.59943582510579","634","122","8","80.53596614950635","649","107","9","67.55994358251057","677","115","9","64.17489421720734","651","118","9","76.7277856135402"
,"698","98","9","66.85472496473906","652","110","9","73.34273624823695","669","97","9","77.85613540197461","658","98","9","76.16361071932299","613","148","9","79.54866008462623","660","102","9","75.8815232722144","638","122","8","82.22849083215797","662","107","9","69.6755994358251","669","115","9","65.72637517630466","669","118","9","77.71509167842031"
,"683","111","10","68.8293370944993","629","119","10","73.62482369534555","655","107","10","79.12552891396332","645","100","10","76.5867418899859","615","150","10","81.38222849083215","658","108","10","76.4456981664316","624","129","9","83.49788434414668","660","116","10","70.94499294781383","662","122","10","66.99576868829337","652","125","10","78.56135401974612"
,"687","98","11","71.08603667136812","648","108","11","75.31734837799718","654","88","11","80.95909732016925","641","86","11","77.99717912552892","612","107","11","81.80535966149506","655","90","11","77.1509167842031","636","102","10","84.3441466854725","654","103","11","72.21438645980254","654","110","11","67.84203102961918","672","105","11","79.26657263751763"
,"699","91","11","72.21438645980254","640","100","11","76.16361071932299","672","80","11","82.22849083215797","649","78","11","79.54866008462623","645","88","11","82.08744710860366","663","74","11","77.43300423131171","648","87","10","85.33145275035261","657","91","11","73.48377997179125","655","94","11","69.39351198871651","657","95","11","79.83074753173483"
,"713","93","12","73.06064880112835","653","117","12","76.0225669957687","680","81","12","83.07475317348378","654","78","12","80.53596614950635","655","83","12","82.22849083215797","672","63","12","77.574047954866","681","91","11","85.47249647390692","675","87","12","74.18899858956276","664","100","12","69.95768688293371","686","92","12","80.25387870239774"
,"707","88","13","74.47108603667137","647","109","13","77.29196050775741","675","75","13","83.77997179125529","663","68","13","81.10014104372355","666","74","13","82.36953455571228","683","54","13","77.29196050775741","674","84","12","85.1904090267983","672","80","13","74.04795486600845","675","90","13","70.80394922425953","680","78","13","79.97179125528913"
,"707","82","13","75.17630465444289","657","103","13","77.43300423131171","679","68","13","84.20310296191819","675","60","13","81.38222849083215","669","64","13","83.07475317348378","707","50","13","76.4456981664316","689","77","12","84.4851904090268","691","75","13","73.90691114245416","680","87","13","72.07334273624824","716","73","13","79.83074753173483"
,"692","98","13","75.59943582510579","654","113","14","77.43300423131171","667","78","13","84.76727785613541","674","62","14","81.38222849083215","681","71","14","82.65162200282089","695","55","13","76.0225669957687","683","89","13","84.76727785613541","674","83","14","73.90691114245416","680","90","14","72.91960507757405","688","85","14","79.54866008462623"
,"691","93","14","76.8688293370945","659","102","15","77.29196050775741","681","67","14","84.6262341325811","680","56","15","81.38222849083215","675","69","15","81.94640338504936","696","53","14","75.74047954866009","674","84","14","85.1904090267983","674","80","15","73.48377997179125","690","86","15","73.62482369534555","693","79","15","78.98448519040903"
,"705","91","14","78.27926657263752","667","99","15","77.99717912552892","685","65","14","84.4851904090268","684","53","15","80.81805359661494","676","68","15","81.80535966149506","684","49","14","75.59943582510579","659","83","14","85.89562764456981","668","79","15","74.04795486600845","698","81","15","74.18899858956276","677","71","15","79.12552891396332"
,"683","94","17","78.70239774330042","660","109","18","78.70239774330042","684","71","17","84.0620592383639","683","59","18","80.67700987306064","665","75","18","81.52327221438645","687","52","17","75.17630465444289","678","93","17","84.9083215796897","683","85","18","74.33004231311706","696","83","17","74.47108603667137","688","79","18","78.84344146685473"
,"697","92","18","78.84344146685473","648","96","19","78.98448519040903","694","70","18","84.20310296191819","678","54","19","80.53596614950635","668","72","19","81.10014104372355","679","51","18","74.75317348377996","660","88","18","85.47249647390692","683","77","19","75.03526093088858","703","73","18","74.47108603667137","675","78","19","78.70239774330042"
,"685","91","18","78.98448519040903","657","93","19","79.54866008462623","682","70","18","84.20310296191819","706","50","19","80.39492242595205","678","72","19","80.53596614950635","691","50","18","74.18899858956276","675","86","18","85.89562764456981","683","75","19","75.03526093088858","699","71","18","74.04795486600845","689","77","19","79.26657263751763"
,"675","112","20","79.83074753173483","643","99","22","80.53596614950635","665","80","19","84.0620592383639","691","56","21","79.97179125528913","674","81","22","79.97179125528913","676","61","21","73.20169252468264","649","93","20","86.17771509167842","693","80","22","74.89421720733426","696","77","20","74.04795486600845","670","87","22","79.83074753173483"
,"665","110","21","80.11283497884344","645","93","23","80.39492242595205","664","79","20","84.3441466854725","686","51","22","79.83074753173483","665","75","23","79.26657263751763","682","61","22","72.63751763046544","675","76","21","86.31875881523273","672","71","23","74.61212976022567","689","76","21","73.90691114245416","670","86","23","79.68970380818054"
,"656","109","21","79.97179125528913","631","91","23","81.38222849083215","666","79","20","84.20310296191819","683","48","22","79.12552891396332","667","73","23","78.98448519040903","676","60","22","72.49647390691113","685","65","21","85.61354019746122","678","70","23","73.62482369534555","687","74","21","74.47108603667137","680","84","23","80.25387870239774"
,"644","112","24","79.68970380818054","631","101","25","81.24118476727786","662","91","23","84.0620592383639","702","56","25","78.13822284908322","682","80","24","78.42031029619181","689","62","24","71.36812411847673","686","69","24","84.76727785613541","675","73","26","73.62482369534555","671","86","24","74.89421720733426","689","87","24","79.40761636107193"
,"649","105","25","79.68970380818054","640","100","26","81.66431593794076","655","91","24","83.9210155148096","673","57","26","77.574047954866","684","74","25","77.99717912552892","685","63","25","70.38081805359661","673","65","25","84.0620592383639","677","68","27","73.90691114245416","672","80","25","74.61212976022567","661","81","25","79.54866008462623"
,"639","104","25","80.53596614950635","657","97","26","81.10014104372355","653","90","24","83.07475317348378","672","57","26","76.7277856135402","673","68","25","77.43300423131171","686","61","25","69.81664315937941","686","62","25","83.3568406205924","695","68","27","73.90691114245416","672","79","25","75.45839210155148","669","76","25","79.40761636107193"
,"665","111","28","80.53596614950635","637","104","29","79.97179125528913","647","97","27","82.22849083215797","670","64","28","76.4456981664316","675","71","28","77.0098730606488","700","68","28","69.39351198871651","668","65","27","82.36953455571228","679","77","28","74.04795486600845","670","82","28","75.8815232722144","658","88","28","79.68970380818054"
,"653","91","29","80.53596614950635","668","96","30","80.25387870239774","649","93","28","81.24118476727786","670","64","29","75.17630465444289","699","63","29","76.8688293370945","687","64","29","69.25246826516221","691","63","28","82.08744710860366","678","77","29","73.34273624823695","666","76","29","76.16361071932299","661","81","29","80.11283497884344"
,"659","71","29","80.11283497884344","644","93","30","79.97179125528913","641","88","28","80.95909732016925","670","64","29","74.61212976022567","695","62","29","75.74047954866009","683","61","29","69.1114245416079","685","62","28","81.10014104372355","685","76","29","73.34273624823695","669","74","29","76.0225669957687","652","78","29","79.97179125528913"
,"684","71","31","79.97179125528913","635","98","33","80.39492242595205","635","100","30","79.97179125528913","683","66","32","74.04795486600845","673","72","31","75.03526093088858","684","63","30","68.68829337094499","684","69","30","80.67700987306064","688","81","32","73.06064880112835","669","82","32","76.3046544428773","695","81","32","79.54866008462623"
,"682","65","32","79.40761636107193","628","75","34","80.25387870239774","630","95","31","78.98448519040903","682","66","33","74.04795486600845","675","70","32","75.45839210155148","679","62","31","68.5472496473907","692","67","31","79.97179125528913","713","75","33","73.20169252468264","661","69","33","75.59943582510579","665","75","33","78.98448519040903"
,"682","63","32","77.99717912552892","637","66","34","79.97179125528913","633","94","31","78.84344146685473","662","65","33","74.75317348377996","681","70","32","75.59943582510579","683","61","31","68.9703808180536","688","66","31","79.83074753173483","685","75","33","73.20169252468264","703","66","33","74.33004231311706","665","74","33","78.13822284908322"
,"682","71","35","76.7277856135402","661","78","38","78.98448519040903","615","99","38","78.42031029619181","650","76","38","75.31734837799718","673","77","36","75.45839210155148","682","64","35","68.4062059238364","664","69","36","79.12552891396332","670","84","37","73.34273624823695","679","65","38","74.33004231311706","684","83","38","77.0098730606488"
,"687","67","36","76.4456981664316","668","76","39","78.42031029619181","665","93","39","77.574047954866","674","75","39","75.45839210155148","676","73","37","75.59943582510579","683","59","36","67.98307475317348","677","66","37","78.27926657263752","668","76","38","72.63751763046544","679","65","39","73.48377997179125","658","64","39","76.8688293370945"
,"691","66","36","76.16361071932299","650","75","39","77.0098730606488","655","89","39","76.8688293370945","644","74","39","75.31734837799718","670","71","37","77.0098730606488","674","54","36","66.99576868829337","691","62","37","78.13822284908322","674","75","38","71.93229901269393","665","63","39","72.91960507757405","656","59","39","75.45839210155148"
,"678","68","41","74.89421720733426","634","81","42","75.31734837799718","660","105","43","76.0225669957687","634","79","42","75.17630465444289","660","74","42","77.0098730606488","684","54","40","65.44428772919605","681","66","39","77.1509167842031","663","84","44","71.22708039492242","659","69","44","71.93229901269393","656","63","45","74.47108603667137"
,"680","68","42","74.33004231311706","639","72","43","74.47108603667137","651","104","44","75.59943582510579","618","77","43","74.33004231311706","652","72","43","75.31734837799718","678","51","41","64.31593794076164","671","57","40","76.0225669957687","667","80","45","70.23977433004231","652","69","45","70.80394922425953","644","61","46","74.04795486600845"
,"676","67","42","73.34273624823695","646","70","43","73.34273624823695","659","104","44","75.45839210155148","625","72","43","73.62482369534555","652","71","43","75.03526093088858","692","51","41","62.482369534555716","719","52","40","75.45839210155148","657","78","45","70.38081805359661","692","67","45","69.39351198871651","659","59","46","72.63751763046544"
,"665","78","47","72.77856135401974","635","86","46","73.06064880112835","637","115","47","74.47108603667137","616","82","48","73.48377997179125","643","80","45","74.04795486600845","684","55","43","61.77715091678421","683","59","44","74.75317348377996","648","86","48","69.81664315937941","662","71","51","68.26516220028209","654","65","50","72.07334273624824"
,"709","75","48","72.07334273624824","628","81","47","72.07334273624824","696","115","48","74.61212976022567","613","80","49","72.35543018335684","647","72","46","73.76586741889986","686","54","44","60.64880112834978","688","60","45","73.90691114245416","678","73","49","69.95768688293371","697","68","52","67.27785613540198","706","56","51","71.22708039492242"
,"712","75","48","71.93229901269393","635","79","47","71.65021156558534","688","114","48","74.89421720733426","611","79","49","71.79125528913963","637","72","46","74.47108603667137","691","53","44","61.212976022567","677","57","45","72.91960507757405","657","68","49","68.8293370944993","656","65","52","66.43159379407616","677","52","51","70.23977433004231"
