,"1","2","0","5.077574047954866","1","2","0","4.65444287729196","0","1","0","5.500705218617771","0","1","0","4.9365303244005645","0","1","0","5.218617771509168","1","2","0","4.65444287729196","0","1","0","5.6417489421720735","3","2","0","4.9365303244005645","1","2","0","5.6417489421720735","3","2","0","4.795486600846263"
,"2","2","0","5.077574047954866","2","2","0","4.65444287729196","0","1","0","5.500705218617771","0","1","0","4.9365303244005645","0","1","0","5.218617771509168","2","2","0","4.65444287729196","0","1","0","5.6417489421720735","6","2","0","4.9365303244005645","2","2","0","5.6417489421720735","4","2","0","4.795486600846263"
,"2","3","0","5.077574047954866","2","3","0","4.65444287729196","0","1","0","5.500705218617771","0","1","0","4.9365303244005645","0","1","0","5.218617771509168","2","3","0","4.65444287729196","0","1","0","5.6417489421720735","6","3","0","4.9365303244005645","2","3","0","5.6417489421720735","6","3","0","4.795486600846263"
,"4","3","0","5.077574047954866","4","3","0","4.65444287729196","0","1","0","5.500705218617771","0","1","0","4.9365303244005645","0","1","0","5.218617771509168","3","3","0","4.65444287729196","0","1","0","5.6417489421720735","11","3","0","4.9365303244005645","4","3","0","5.6417489421720735","8","3","0","4.795486600846263"
,"4","5","0","5.077574047954866","4","5","0","4.65444287729196","0","2","0","5.500705218617771","0","2","0","4.9365303244005645","0","2","0","5.218617771509168","3","5","0","4.65444287729196","0","2","0","5.6417489421720735","11","5","0","4.9365303244005645","4","5","0","5.6417489421720735","12","5","0","4.795486600846263"
,"8","6","0","5.077574047954866","8","6","0","4.65444287729196","0","2","0","5.500705218617771","0","2","0","4.9365303244005645","0","2","0","5.218617771509168","5","6","0","4.65444287729196","0","2","0","5.6417489421720735","20","6","0","4.9365303244005645","8","6","0","5.6417489421720735","16","6","0","4.795486600846263"
,"8","6","0","5.077574047954866","7","6","0","4.795486600846263","0","2","0","5.500705218617771","0","2","0","4.9365303244005645","0","2","0","5.218617771509168","5","6","0","4.65444287729196","0","2","0","5.6417489421720735","20","6","0","4.9365303244005645","8","6","0","5.6417489421720735","24","6","0","4.795486600846263"
,"16","7","0","5.077574047954866","14","7","0","4.795486600846263","0","2","0","5.500705218617771","0","2","0","4.9365303244005645","0","2","0","5.218617771509168","9","7","0","4.65444287729196","0","2","0","5.6417489421720735","35","7","0","5.218617771509168","16","7","0","5.6417489421720735","32","7","0","4.795486600846263"
,"16","8","0","5.077574047954866","14","8","0","4.795486600846263","0","2","0","5.500705218617771","0","2","0","4.9365303244005645","0","2","0","5.218617771509168","9","8","0","4.65444287729196","0","2","0","5.6417489421720735","34","8","0","5.218617771509168","16","8","0","5.6417489421720735","48","8","0","4.795486600846263"
,"32","8","0","5.077574047954866","27","8","0","4.795486600846263","0","2","0","5.500705218617771","0","2","0","4.9365303244005645","0","2","0","5.218617771509168","17","8","0","4.65444287729196","0","2","0","5.6417489421720735","62","8","0","5.359661495063469","32","8","0","5.6417489421720735","61","8","0","4.9365303244005645"
,"31","11","0","5.218617771509168","26","11","0","4.9365303244005645","0","4","0","5.500705218617771","0","4","0","4.9365303244005645","0","4","0","5.218617771509168","17","11","0","4.65444287729196","0","4","0","5.6417489421720735","59","13","0","5.782792665726375","32","9","0","5.6417489421720735","90","12","0","5.218617771509168"
,"59","12","0","5.500705218617771","49","12","0","5.077574047954866","0","4","0","5.500705218617771","0","4","0","4.9365303244005645","0","4","0","5.218617771509168","33","12","0","4.65444287729196","0","4","0","5.6417489421720735","97","14","0","6.205923836389281","62","10","0","5.6417489421720735","116","13","0","5.218617771509168"
,"56","12","0","5.923836389280677","47","12","0","5.218617771509168","0","4","0","5.500705218617771","0","4","0","4.9365303244005645","0","4","0","5.218617771509168","33","12","0","4.65444287729196","0","4","0","5.6417489421720735","91","14","0","7.052186177715091","62","10","0","5.6417489421720735","172","13","0","5.359661495063469"
,"92","15","0","6.205923836389281","87","15","0","5.6417489421720735","0","4","0","5.500705218617771","0","4","0","4.9365303244005645","0","4","0","5.218617771509168","59","15","0","4.65444287729196","0","4","0","5.6417489421720735","131","17","0","7.475317348377997","111","11","0","5.6417489421720735","212","14","0","5.359661495063469"
,"90","16","0","6.346967559943582","84","16","0","5.782792665726375","0","4","0","5.500705218617771","0","4","0","4.9365303244005645","0","4","0","5.218617771509168","59","16","0","4.65444287729196","0","4","0","5.6417489421720735","125","18","0","8.180535966149506","111","12","0","5.6417489421720735","275","15","0","5.6417489421720735"
,"164","16","0","6.770098730606488","129","16","0","5.782792665726375","0","4","0","5.500705218617771","0","4","0","4.9365303244005645","0","4","0","5.218617771509168","102","16","0","4.65444287729196","0","4","0","5.6417489421720735","199","18","0","8.744710860366714","164","12","0","5.6417489421720735","323","15","0","5.923836389280677"
,"155","25","0","7.334273624823695","126","21","0","5.923836389280677","0","8","0","5.500705218617771","0","6","0","4.9365303244005645","0","7","0","5.218617771509168","102","23","0","4.65444287729196","0","8","0","5.6417489421720735","188","27","0","10.01410437235543","164","17","0","5.6417489421720735","365","23","0","6.488011283497884"
,"253","26","0","7.898448519040903","187","22","0","6.205923836389281","0","8","0","5.500705218617771","0","6","0","4.9365303244005645","0","7","0","5.218617771509168","161","24","0","4.65444287729196","0","8","0","5.6417489421720735","273","28","0","11.706629055007053","201","18","0","5.6417489421720735","400","24","0","7.193229901269394"
,"243","26","0","8.744710860366714","182","22","0","6.488011283497884","0","8","0","5.500705218617771","0","6","0","4.9365303244005645","0","7","0","5.218617771509168","158","24","0","4.9365303244005645","0","8","0","5.6417489421720735","257","28","0","13.258110014104371","200","18","0","5.782792665726375","434","24","0","8.180535966149506"
,"352","28","0","9.873060648801129","251","29","0","7.757404795486601","0","8","0","5.500705218617771","0","6","0","4.9365303244005645","0","7","0","5.218617771509168","225","29","0","5.218617771509168","0","8","0","5.6417489421720735","359","34","0","15.514809590973202","267","23","0","6.346967559943582","466","29","0","9.167842031029618"
,"341","29","0","10.719322990126939","240","30","0","8.744710860366714","0","8","0","5.500705218617771","0","6","0","4.9365303244005645","0","7","0","5.218617771509168","219","30","0","6.064880112834979","0","8","0","5.6417489421720735","343","35","0","16.92524682651622","264","24","0","6.629055007052186","494","30","0","9.873060648801129"
,"441","29","0","12.693935119887165","306","30","0","9.590973201692526","0","8","0","5.500705218617771","0","6","0","4.9365303244005645","0","7","0","5.218617771509168","287","30","0","6.911142454160791","0","8","0","5.6417489421720735","461","35","0","18.899858956276447","334","24","0","7.475317348377997","517","30","0","10.860366713681241"
,"415","42","0","15.514809590973202","290","40","0","11.283497884344147","0","14","0","5.500705218617771","0","10","0","4.9365303244005645","0","14","0","5.218617771509168","278","41","0","7.475317348377997","0","14","0","5.6417489421720735","427","47","0","20.87447108603667","323","33","0","8.603667136812412","553","39","0","12.129760225669958"
,"515","43","0","17.912552891396334","358","41","0","12.976022566995768","0","14","0","5.500705218617771","0","10","0","4.9365303244005645","0","14","0","5.218617771509168","353","42","0","8.885754583921015","0","14","0","5.6417489421720735","541","48","0","23.695345557122707","378","34","0","10.578279266572638","572","40","0","13.963328631875882"
,"490","43","0","20.02820874471086","342","41","0","14.66854724964739","0","14","0","5.500705218617771","0","10","0","4.9365303244005645","0","14","0","5.218617771509168","339","42","0","10.01410437235543","0","14","0","5.6417489421720735","503","48","0","26.657263751763043","365","34","0","11.283497884344147","595","40","0","16.07898448519041"
,"598","48","0","22.9901269393512","412","48","0","16.784203102961918","0","14","0","5.500705218617771","0","10","0","4.9365303244005645","0","14","0","5.218617771509168","394","49","0","11.988716502115656","0","14","0","5.6417489421720735","612","56","0","30.4654442877292","430","42","0","12.693935119887165","601","51","0","18.335684062059237"
,"562","49","1","25.24682651622003","383","49","1","19.464033850493653","0","14","1","5.500705218617771","0","10","1","4.9365303244005645","0","14","1","5.218617771509168","373","50","1","13.963328631875882","0","14","1","5.6417489421720735","565","57","1","33.004231311706626","415","43","1","14.245416078984485","622","52","1","20.73342736248237"
,"664","49","1","27.926657263751764","458","49","1","21.438645980253877","0","14","1","5.500705218617771","0","10","1","4.9365303244005645","0","14","1","5.218617771509168","447","50","1","16.784203102961918","0","14","1","5.6417489421720735","667","57","1","35.684062059238364","500","43","1","15.655853314527505","638","52","1","23.2722143864598"
,"624","56","1","30.18335684062059","427","58","1","23.413258110014105","0","24","1","5.500705218617771","0","16","1","4.795486600846263","0","24","1","5.218617771509168","413","68","1","20.02820874471086","0","23","1","5.6417489421720735","611","75","1","38.787023977433","471","57","1","17.77150916784203","666","69","1","27.080394922425953"
,"718","57","2","32.722143864598024","504","59","2","25.952045133991536","0","24","2","5.500705218617771","0","16","2","4.65444287729196","0","24","2","5.218617771509168","495","69","2","24.118476727785616","0","23","2","5.6417489421720735","706","76","2","43.01833568406206","550","58","2","20.451339915373765","676","70","2","30.04231311706629"
,"675","57","2","35.26093088857546","466","59","2","28.34978843441467","0","24","2","5.500705218617771","0","16","2","4.65444287729196","0","24","2","5.218617771509168","459","69","2","26.093088857545837","0","23","2","5.6417489421720735","641","76","2","46.262341325811","521","58","2","22.566995768688294","707","70","2","32.29901269393512"
,"729","63","2","38.081805359661494","528","72","2","31.31170662905501","0","24","2","5.500705218617771","0","16","2","4.65444287729196","0","24","2","5.218617771509168","548","81","2","29.478138222849083","0","23","2","5.6417489421720735","691","86","2","49.92947813822285","601","69","2","25.66995768688293","701","79","2","34.83779971791255"
,"680","64","3","40.761636107193226","495","73","3","33.004231311706626","0","24","3","5.359661495063469","0","16","3","4.65444287729196","0","24","3","5.218617771509168","501","82","3","32.01692524682652","0","23","3","5.6417489421720735","610","87","3","52.32722143864598","563","70","3","28.067700987306065","693","80","3","37.79971791255289"
,"725","64","3","44.14668547249647","569","73","3","35.82510578279267","0","24","3","5.218617771509168","0","16","3","4.65444287729196","0","24","3","5.218617771509168","606","82","3","35.119887165021154","0","23","3","5.6417489421720735","677","87","3","54.442877291960514","648","70","3","30.747531734837803","689","80","3","41.32581100141044"
,"670","83","3","46.96755994358251","518","93","3","39.63328631875881","0","35","3","5.218617771509168","0","26","3","4.65444287729196","0","35","3","5.218617771509168","538","103","3","39.492242595204516","0","35","3","5.6417489421720735","594","108","3","57.54583921015515","589","86","3","34.27362482369535","685","100","3","44.56981664315938"
,"714","84","4","49.92947813822285","611","94","4","43.441466854724965","0","35","4","5.218617771509168","0","26","4","4.65444287729196","0","35","4","5.218617771509168","625","104","4","43.58251057827927","0","35","4","5.6417489421720735","681","109","4","61.212976022567","663","87","4","38.5049365303244","681","101","4","47.10860366713681"
,"650","84","4","53.17348377997179","548","94","4","46.262341325811","0","35","4","5.218617771509168","0","26","4","4.65444287729196","0","35","4","5.218617771509168","555","104","4","46.262341325811","0","35","4","5.6417489421720735","599","109","4","63.32863187588153","602","87","4","43.01833568406206","680","101","4","50.21156558533145"
,"686","96","4","56.69957686882934","606","106","4","49.647390691114246","0","35","4","5.077574047954866","0","26","4","4.65444287729196","0","35","4","5.218617771509168","639","113","4","50.634696755994355","0","35","4","5.6417489421720735","685","116","4","65.16220028208744","677","104","4","48.09590973201692","658","113","4","53.17348377997179"
,"621","97","5","58.25105782792666","544","107","5","52.04513399153738","0","35","5","4.9365303244005645","0","26","5","4.65444287729196","0","35","5","5.218617771509168","561","114","5","54.58392101551481","0","35","5","5.6417489421720735","592","117","5","67.13681241184767","601","105","5","52.04513399153738","668","114","5","55.43018335684062"
,"695","97","5","60.9308885754584","649","107","5","55.14809590973202","0","35","5","4.9365303244005645","0","26","5","4.513399153737659","0","35","5","5.218617771509168","654","114","5","58.81523272214386","0","35","5","5.6417489421720735","676","117","5","69.25246826516221","675","105","5","56.558533145275035","659","114","5","57.26375176304654"
,"608","123","6","64.03385049365303","557","124","6","59.52045133991537","0","46","5","4.9365303244005645","0","39","6","4.513399153737659","0","55","6","5.218617771509168","551","142","6","63.04654442877292","0","56","6","5.6417489421720735","562","139","6","71.65021156558534","589","119","6","59.66149506346967","652","133","6","59.52045133991537"
,"654","124","7","67.70098730606487","641","125","7","63.61071932299013","0","46","6","4.9365303244005645","0","39","7","4.513399153737659","0","55","7","5.218617771509168","647","143","7","67.27785613540198","0","56","7","5.218617771509168","635","140","7","73.62482369534555","662","120","7","63.18758815232722","635","134","7","63.04654442877292"
,"575","124","7","70.52186177715092","550","125","7","66.43159379407616","0","46","6","4.9365303244005645","0","39","7","4.513399153737659","0","55","7","5.077574047954866","535","143","7","72.21438645980254","0","56","7","4.795486600846263","544","140","7","75.03526093088858","572","120","7","66.71368124118476","641","134","7","66.14950634696756"
,"656","135","8","73.48377997179125","625","137","8","69.5345557122708","0","46","7","4.9365303244005645","0","39","8","4.372355430183357","0","55","8","5.077574047954866","613","156","8","76.0225669957687","0","56","8","4.795486600846263","636","150","8","76.16361071932299","634","140","8","70.23977433004231","615","143","8","68.8293370944993"
,"568","136","9","74.89421720733426","532","138","9","72.21438645980254","0","46","8","4.9365303244005645","0","39","9","4.372355430183357","0","55","9","4.9365303244005645","526","157","9","78.42031029619181","0","56","9","4.795486600846263","509","151","9","78.84344146685473","526","141","9","72.77856135401974","612","144","9","71.65021156558534"
,"663","136","9","76.5867418899859","635","138","9","75.45839210155148","0","46","8","4.9365303244005645","0","39","9","4.372355430183357","0","55","9","4.795486600846263","631","157","9","80.25387870239774","0","56","9","4.795486600846263","608","151","9","80.81805359661494","624","141","9","74.47108603667137","583","144","9","73.62482369534555"
,"571","145","10","78.98448519040903","548","146","9","77.574047954866","0","46","9","4.795486600846263","0","39","10","4.372355430183357","0","55","10","4.795486600846263","508","172","10","83.21579689703809","0","56","10","4.795486600846263","504","161","10","82.08744710860366","525","153","10","76.0225669957687","589","155","9","75.31734837799718"
,"660","110","11","80.81805359661494","655","128","10","79.12552891396332","0","25","10","4.65444287729196","0","17","11","4.372355430183357","0","25","11","4.795486600846263","623","149","11","85.049365303244","0","22","11","4.795486600846263","632","138","11","83.77997179125529","639","140","11","78.56135401974612","581","129","10","76.3046544428773"
,"597","98","11","81.24118476727786","570","119","10","79.26657263751763","0","14","10","4.372355430183357","0","9","11","4.372355430183357","0","9","11","4.795486600846263","525","139","11","85.47249647390692","0","6","11","4.65444287729196","533","122","11","83.63892806770099","548","129","11","80.53596614950635","632","118","10","77.85613540197461"
,"701","104","12","82.79266572637518","666","120","11","80.67700987306064","0","8","11","4.231311706629055","0","7","12","4.372355430183357","0","4","11","4.65444287729196","660","145","12","86.60084626234132","0","0","12","4.513399153737659","676","125","11","83.9210155148096","655","138","12","81.66431593794076","625","140","11","78.98448519040903"
,"631","94","13","83.49788434414668","588","104","12","81.38222849083215","0","4","12","4.231311706629055","0","5","13","4.231311706629055","0","1","12","4.65444287729196","548","135","13","87.44710860366713","0","0","13","4.372355430183357","580","111","12","84.4851904090268","541","126","13","82.93370944992948","621","134","12","80.25387870239774"
,"697","90","13","83.9210155148096","689","97","12","82.22849083215797","0","1","12","4.231311706629055","0","2","13","4.090267983074753","0","1","12","4.513399153737659","644","127","13","87.30606488011283","0","0","13","4.090267983074753","692","104","12","84.6262341325811","665","116","13","82.93370944992948","602","130","12","80.53596614950635"
,"615","98","14","84.20310296191819","607","108","13","83.77997179125529","0","0","13","4.231311706629055","0","1","14","3.9492242595204514","0","0","13","4.372355430183357","535","134","14","87.58815232722144","0","0","14","3.9492242595204514","611","107","13","86.03667136812412","577","126","14","83.07475317348378","640","137","13","81.38222849083215"
,"691","88","15","84.6262341325811","700","99","14","84.3441466854725","0","0","14","4.090267983074753","0","0","15","3.80818053596615","0","0","14","4.231311706629055","641","123","15","88.43441466854725","0","0","15","3.80818053596615","709","92","14","85.75458392101551","680","124","15","83.49788434414668","613","124","14","82.08744710860366"
,"637","83","15","84.20310296191819","615","99","14","85.75458392101551","0","0","14","4.090267983074753","0","0","15","3.80818053596615","0","0","14","4.090267983074753","546","119","15","88.99858956276445","0","0","15","3.80818053596615","624","82","14","85.61354019746122","577","118","15","84.20310296191819","640","111","14","83.07475317348378"
,"693","102","18","84.0620592383639","686","102","17","86.45980253878702","0","0","16","3.9492242595204514","0","0","18","3.80818053596615","0","0","16","3.5260930888575457","635","122","18","89.13963328631876","0","0","18","3.80818053596615","738","87","17","86.60084626234132","656","121","18","84.6262341325811","614","119","17","83.21579689703809"
,"624","96","19","84.0620592383639","607","93","18","85.75458392101551","0","0","17","3.80818053596615","0","0","19","3.6671368124118473","0","0","17","3.1029619181946404","545","110","19","89.13963328631876","0","0","19","3.6671368124118473","662","72","18","87.30606488011283","578","101","19","83.9210155148096","636","103","18","83.63892806770099"
,"704","94","19","83.49788434414668","692","90","18","86.45980253878702","0","0","17","3.5260930888575457","0","0","19","3.6671368124118473","0","0","17","2.8208744710860367","661","106","19","89.84485190409028","0","0","19","3.5260930888575457","747","67","18","87.02397743300423","681","94","19","85.049365303244","629","87","18","83.9210155148096"
,"629","100","21","83.77997179125529","617","99","20","87.16502115655854","0","0","20","3.5260930888575457","0","0","22","3.6671368124118473","0","0","20","2.8208744710860367","574","118","22","90.26798307475318","0","0","22","3.385049365303244","668","78","21","86.45980253878702","602","104","21","85.61354019746122","676","93","21","82.93370944992948"
,"697","99","22","83.3568406205924","698","88","21","86.88293370944993","0","0","21","3.5260930888575457","0","0","23","3.5260930888575457","0","0","21","2.6798307475317347","653","102","23","90.26798307475318","0","0","23","2.9619181946403383","746","75","22","86.17771509167842","693","91","22","86.17771509167842","686","87","22","82.65162200282089"
,"622","97","22","83.9210155148096","630","81","21","86.88293370944993","0","0","21","3.385049365303244","0","0","23","3.5260930888575457","0","0","21","2.538787023977433","556","93","23","90.26798307475318","0","0","23","2.9619181946403383","669","73","22","85.1904090267983","625","84","22","85.47249647390692","704","83","22","82.79266572637518"
,"682","109","25","83.63892806770099","709","83","22","86.88293370944993","0","0","24","3.1029619181946404","0","0","24","3.5260930888575457","0","0","23","2.2566995768688294","671","95","25","90.26798307475318","0","0","26","2.8208744710860367","735","84","25","85.33145275035261","705","93","24","85.1904090267983","691","91","23","82.22849083215797"
,"615","95","26","83.21579689703809","648","76","23","86.31875881523273","0","0","25","2.9619181946403383","0","0","25","3.5260930888575457","0","0","24","2.2566995768688294","586","81","26","89.13963328631876","0","0","27","2.538787023977433","662","79","26","86.03667136812412","640","86","25","84.76727785613541","696","76","24","82.08744710860366"
,"684","91","26","83.63892806770099","717","73","23","86.45980253878702","0","0","25","2.9619181946403383","0","0","25","3.244005641748942","0","0","24","2.2566995768688294","675","74","26","88.85754583921015","0","0","27","2.3977433004231314","738","78","26","86.03667136812412","699","83","25","84.6262341325811","677","66","24","81.94640338504936"
,"615","94","29","83.9210155148096","649","83","25","85.33145275035261","0","0","27","2.8208744710860367","0","0","27","2.9619181946403383","0","0","26","2.2566995768688294","605","89","28","88.15232722143864","0","0","30","2.1156558533145273","675","85","28","85.47249647390692","613","89","27","83.9210155148096","701","73","26","81.80535966149506"
,"711","87","30","84.20310296191819","720","81","26","84.6262341325811","0","0","28","2.3977433004231314","0","0","28","2.9619181946403383","0","0","27","2.2566995768688294","679","81","29","87.58815232722144","0","0","31","1.8335684062059237","730","75","29","84.3441466854725","700","83","28","82.93370944992948","683","65","27","81.66431593794076"
,"618","86","30","83.3568406205924","660","79","26","84.0620592383639","0","0","28","2.2566995768688294","0","0","28","2.9619181946403383","0","0","27","2.2566995768688294","592","76","29","87.16502115655854","0","0","31","1.692524682651622","667","71","29","83.9210155148096","638","80","28","82.65162200282089","694","60","27","81.24118476727786"
,"709","90","33","82.65162200282089","736","88","28","83.9210155148096","0","0","31","2.2566995768688294","0","0","31","2.8208744710860367","0","0","30","2.2566995768688294","693","85","32","86.45980253878702","0","0","32","1.692524682651622","700","78","32","83.3568406205924","701","91","31","82.79266572637518","689","61","29","80.67700987306064"
,"639","73","34","82.22849083215797","665","82","29","85.049365303244","0","0","32","2.2566995768688294","0","0","32","2.538787023977433","0","0","31","2.2566995768688294","623","84","33","85.61354019746122","0","0","33","1.692524682651622","644","73","33","82.08744710860366","625","86","32","82.36953455571228","692","58","30","79.54866008462623"
,"696","67","34","81.52327221438645","723","79","29","84.9083215796897","0","0","32","2.2566995768688294","0","0","32","2.2566995768688294","0","0","31","2.2566995768688294","695","83","33","84.6262341325811","0","0","33","1.5514809590973202","745","71","33","80.67700987306064","726","81","32","81.94640338504936","698","55","30","78.70239774330042"
,"632","70","37","80.25387870239774","662","83","32","84.20310296191819","0","0","36","2.2566995768688294","0","0","38","1.9746121297602257","0","0","35","1.9746121297602257","614","92","37","84.3441466854725","0","0","40","1.2693935119887165","687","86","35","79.97179125528913","655","92","36","80.95909732016925","719","69","35","77.574047954866"
,"727","62","38","78.98448519040903","734","73","33","83.21579689703809","0","0","37","2.1156558533145273","0","0","39","1.8335684062059237","0","0","36","1.8335684062059237","655","78","38","83.63892806770099","0","0","41","1.1283497884344147","698","83","36","78.84344146685473","723","87","37","80.53596614950635","715","68","36","77.0098730606488"
,"640","60","38","78.70239774330042","672","69","33","83.07475317348378","0","0","37","2.1156558533145273","0","0","39","1.8335684062059237","0","0","36","1.4104372355430184","589","74","38","82.51057827926658","0","0","41","1.1283497884344147","605","83","36","78.56135401974612","656","85","37","80.81805359661494","702","68","36","76.8688293370945"
,"702","62","43","77.43300423131171","688","84","39","82.79266572637518","0","0","43","1.9746121297602257","0","0","46","1.8335684062059237","0","0","41","1.2693935119887165","681","83","43","80.95909732016925","0","0","45","1.1283497884344147","707","93","41","77.99717912552892","725","91","42","80.95909732016925","672","80","41","77.0098730606488"
,"645","57","44","77.0098730606488","622","82","40","82.51057827926658","0","0","44","1.8335684062059237","0","0","47","1.8335684062059237","0","0","42","1.2693935119887165","613","80","44","79.54866008462623","0","0","46","0.9873060648801129","634","88","42","77.99717912552892","657","83","43","80.81805359661494","670","77","42","77.1509167842031"
,"736","55","44","76.5867418899859","676","81","40","81.66431593794076","0","0","44","1.692524682651622","0","0","47","1.8335684062059237","0","0","42","1.2693935119887165","702","79","44","79.68970380818054","0","0","46","0.846262341325811","701","83","42","77.29196050775741","702","79","43","82.22849083215797","690","76","42","77.43300423131171"
,"637","63","49","75.8815232722144","611","91","42","80.67700987306064","0","0","51","1.5514809590973202","0","0","48","1.692524682651622","0","0","47","1.2693935119887165","636","83","49","78.84344146685473","0","0","51","0.846262341325811","631","91","47","77.85613540197461","635","82","49","80.67700987306064","695","89","45","77.29196050775741"
,"686","57","50","74.75317348377996","662","90","43","79.83074753173483","0","0","52","1.2693935119887165","0","0","49","1.5514809590973202","0","0","48","1.2693935119887165","707","71","50","77.99717912552892","0","0","52","0.846262341325811","655","85","48","77.85613540197461","690","75","50","79.83074753173483","690","84","46","77.1509167842031"
