"[all run data]","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100"
,"0","0","0","0","0","0","0","0","593","96","87","50.634696755994355","0","0","0","0","0","0","0","0","622","113","74","55.85331452750353","641","78","78","29.90126939351199","704","76","88","41.32581100141044","0","0","0","0","681","74","88","38.5049365303244"
,"0","0","0","0","0","0","0","0","718","89","88","50.352609308885754","0","0","0","0","0","0","0","0","637","112","75","55.43018335684062","697","76","74","30.18335684062059","701","73","88","40.90267983074753","0","0","0","0","703","70","86","38.2228490832158"
,"0","0","0","0","0","0","0","0","650","86","84","52.186177715091674","0","0","0","0","0","0","0","0","543","110","73","56.41748942172073","712","71","73","29.478138222849083","628","69","88","41.32581100141044","0","0","0","0","708","69","85","38.5049365303244"
,"0","0","0","0","0","0","0","0","715","94","85","52.468265162200275","0","0","0","0","0","0","0","0","656","117","75","57.122708039492245","713","74","74","30.4654442877292","617","83","90","41.32581100141044","0","0","0","0","705","81","85","38.645980253878705"
,"0","0","0","0","0","0","0","0","650","86","86","52.32722143864598","0","0","0","0","0","0","0","0","569","100","72","57.96897038081805","710","71","75","30.888575458392104","677","78","89","41.32581100141044","0","0","0","0","698","79","85","39.35119887165021"
,"0","0","0","0","0","0","0","0","655","82","85","51.33991537376586","0","0","0","0","0","0","0","0","624","94","72","59.52045133991537","715","69","74","31.875881523272216","633","78","89","41.46685472496474","0","0","0","0","703","79","83","40.62059238363893"
,"0","0","0","0","0","0","0","0","581","91","85","51.48095909732017","0","0","0","0","0","0","0","0","492","98","73","58.956276445698165","708","75","77","32.58110014104372","615","87","91","43.01833568406206","0","0","0","0","704","86","85","39.35119887165021"
,"0","0","0","0","0","0","0","0","702","82","85","52.04513399153738","0","0","0","0","0","0","0","0","595","93","73","58.25105782792666","717","75","77","33.42736248236953","679","83","91","42.03102961918195","0","0","0","0","635","79","85","39.21015514809591"
,"0","0","0","0","0","0","0","0","577","78","85","50.634696755994355","0","0","0","0","0","0","0","0","482","88","73","56.13540197461213","719","73","75","33.70944992947813","710","82","88","42.03102961918195","0","0","0","0","683","79","82","38.787023977433"
,"0","0","0","0","0","0","0","0","729","95","86","50.352609308885754","0","0","0","0","0","0","0","0","655","91","75","55.85331452750353","717","79","77","34.55571227080395","701","95","91","41.46685472496474","0","0","0","0","703","83","82","39.06911142454161"
,"0","0","0","0","0","0","0","0","667","94","85","49.78843441466855","0","0","0","0","0","0","0","0","583","89","75","56.13540197461213","648","73","76","35.26093088857546","699","92","89","42.45416078984485","0","0","0","0","703","76","80","39.63328631875881"
,"0","0","0","0","0","0","0","0","672","92","84","48.51904090267983","0","0","0","0","0","0","0","0","602","86","75","55.712270803949224","712","69","75","35.684062059238364","701","92","89","42.45416078984485","0","0","0","0","711","68","78","39.492242595204516"
,"0","0","0","0","0","0","0","0","614","97","84","47.672778561354015","0","0","0","0","0","0","0","0","542","91","79","54.58392101551481","714","77","77","37.65867418899859","689","98","88","43.441466854724965","0","0","0","0","709","70","81","39.492242595204516"
,"0","0","0","0","0","0","0","0","664","93","83","47.53173483779972","0","0","0","0","0","0","0","0","672","83","78","54.86600846262342","709","74","76","37.9407616361072","689","97","85","44.00564174894217","0","0","0","0","713","61","81","39.21015514809591"
,"0","0","0","0","0","0","0","0","544","88","81","47.39069111424541","0","0","0","0","0","0","0","0","620","78","78","54.30183356840621","707","69","75","38.2228490832158","683","96","85","45.13399153737659","0","0","0","0","713","59","81","39.06911142454161"
,"0","0","0","0","0","0","0","0","715","92","84","47.53173483779972","0","0","0","0","0","0","0","0","653","86","79","53.5966149506347","652","70","78","38.081805359661494","672","106","86","46.82651622002821","0","0","0","0","715","62","82","38.787023977433"
,"0","0","0","0","0","0","0","0","649","75","82","47.10860366713681","0","0","0","0","0","0","0","0","583","82","78","52.60930888575458","629","68","77","38.5049365303244","605","95","86","47.10860366713681","0","0","0","0","644","55","83","38.645980253878705"
,"0","0","0","0","0","0","0","0","675","68","82","47.672778561354015","0","0","0","0","0","0","0","0","714","78","77","53.032440056417485","697","67","76","37.79971791255289","664","92","85","47.249647390691116","0","0","0","0","710","51","83","38.081805359661494"
,"0","0","0","0","0","0","0","0","618","75","85","47.81382228490832","0","0","0","0","0","0","0","0","643","85","81","52.89139633286318","704","77","76","38.081805359661494","675","97","86","46.82651622002821","0","0","0","0","719","53","84","38.3638928067701"
,"0","0","0","0","0","0","0","0","678","69","83","46.82651622002821","0","0","0","0","0","0","0","0","720","75","81","51.90409026798307","708","73","76","38.3638928067701","601","90","85","47.249647390691116","0","0","0","0","654","53","81","37.51763046544429"
,"0","0","0","0","0","0","0","0","630","68","82","45.27503526093089","0","0","0","0","0","0","0","0","603","75","81","49.647390691114246","714","73","74","39.21015514809591","665","82","85","46.96755994358251","0","0","0","0","711","53","79","36.530324400564176"
,"0","0","0","0","0","0","0","0","673","69","85","44.42877291960507","0","0","0","0","0","0","0","0","718","85","83","49.365303244005645","714","76","74","39.77433004231312","681","92","85","46.403385049365305","0","0","0","0","722","57","81","35.966149506346966"
,"0","0","0","0","0","0","0","0","624","64","81","44.42877291960507","0","0","0","0","0","0","0","0","651","74","84","50.07052186177715","649","70","74","40.62059238363893","688","82","82","46.685472496473906","0","0","0","0","723","57","80","36.10719322990127"
,"0","0","0","0","0","0","0","0","763","55","81","43.441466854724965","0","0","0","0","0","0","0","0","738","71","82","49.50634696755994","711","69","72","40.90267983074753","691","71","80","46.1212976022567","0","0","0","0","655","57","80","35.54301833568406"
,"0","0","0","0","0","0","0","0","714","60","83","42.59520451339915","0","0","0","0","0","0","0","0","680","75","87","47.53173483779972","713","75","73","40.90267983074753","691","78","82","45.9802538787024","0","0","0","0","705","68","82","35.119887165021154"
,"0","0","0","0","0","0","0","0","765","61","81","40.62059238363893","0","0","0","0","0","0","0","0","669","72","88","46.403385049365305","709","68","71","40.479548660084625","691","76","80","45.6981664315938","0","0","0","0","714","66","82","35.119887165021154"
,"0","0","0","0","0","0","0","0","710","60","80","42.45416078984485","0","0","0","0","0","0","0","0","620","70","86","46.1212976022567","647","61","71","40.62059238363893","692","74","79","44.99294781382229","0","0","0","0","716","66","81","35.119887165021154"
,"0","0","0","0","0","0","0","0","754","61","83","42.03102961918195","0","0","0","0","0","0","0","0","664","80","87","47.53173483779972","702","70","73","41.32581100141044","690","86","79","45.13399153737659","0","0","0","0","639","77","81","34.55571227080395"
,"0","0","0","0","0","0","0","0","703","59","84","41.46685472496474","0","0","0","0","0","0","0","0","607","70","86","47.95486600846262","701","68","72","41.889985895627646","614","84","78","47.10860366713681","0","0","0","0","624","75","82","34.696755994358256"
,"0","0","0","0","0","0","0","0","770","58","84","41.32581100141044","0","0","0","0","0","0","0","0","754","67","85","49.083215796897036","644","67","72","42.31311706629055","667","84","76","47.53173483779972","0","0","0","0","679","74","81","34.83779971791255"
,"0","0","0","0","0","0","0","0","633","71","87","43.01833568406206","0","0","0","0","0","0","0","0","696","75","86","49.92947813822285","675","80","75","42.31311706629055","599","95","75","47.672778561354015","0","0","0","0","686","82","81","35.82510578279267"
,"0","0","0","0","0","0","0","0","744","68","85","43.01833568406206","0","0","0","0","0","0","0","0","682","72","85","50.352609308885754","697","79","75","42.877291960507755","588","90","74","48.801128349788435","0","0","0","0","688","80","80","35.26093088857546"
,"0","0","0","0","0","0","0","0","692","66","84","41.18476727785614","0","0","0","0","0","0","0","0","620","70","84","50.07052186177715","633","76","75","43.15937940761636","633","87","72","49.365303244005645","0","0","0","0","693","78","78","35.40197461212976"
,"0","0","0","0","0","0","0","0","763","72","86","40.19746121297602","0","0","0","0","0","0","0","0","728","81","86","50.77574047954866","684","86","75","43.58251057827927","654","93","74","49.92947813822285","0","0","0","0","692","86","78","36.530324400564176"
,"0","0","0","0","0","0","0","0","710","70","86","39.35119887165021","0","0","0","0","0","0","0","0","670","81","86","49.92947813822285","687","86","76","44.42877291960507","657","83","73","50.07052186177715","0","0","0","0","689","86","78","37.51763046544429"
,"0","0","0","0","0","0","0","0","768","69","85","39.492242595204516","0","0","0","0","0","0","0","0","741","79","86","50.352609308885754","625","86","75","45.41607898448519","616","75","71","49.78843441466855","0","0","0","0","686","84","77","38.928067700987306"
,"0","0","0","0","0","0","0","0","703","88","88","41.18476727785614","0","0","0","0","0","0","0","0","671","87","86","52.468265162200275","596","93","76","47.39069111424541","656","83","75","50.21156558533145","0","0","0","0","684","90","78","40.33850493653032"
,"0","0","0","0","0","0","0","0","755","86","89","40.62059238363893","0","0","0","0","0","0","0","0","727","85","85","53.45557122708039","666","80","76","48.23695345557123","605","78","75","49.50634696755994","0","0","0","0","688","85","78","40.62059238363893"
,"0","0","0","0","0","0","0","0","696","86","87","40.19746121297602","0","0","0","0","0","0","0","0","669","83","84","52.186177715091674","678","73","76","47.53173483779972","656","76","75","49.083215796897036","0","0","0","0","692","82","77","40.761636107193226"
,"0","0","0","0","0","0","0","0","748","92","90","41.04372355430183","0","0","0","0","0","0","0","0","722","94","86","52.60930888575458","683","77","78","46.82651622002821","656","81","76","49.92947813822285","0","0","0","0","612","88","79","40.761636107193226"
,"0","0","0","0","0","0","0","0","601","88","86","41.74894217207334","0","0","0","0","0","0","0","0","643","88","87","54.160789844851905","677","67","76","46.96755994358251","668","79","75","49.92947813822285","0","0","0","0","597","77","79","40.479548660084625"
,"0","0","0","0","0","0","0","0","730","82","84","42.59520451339915","0","0","0","0","0","0","0","0","709","84","86","55.289139633286325","686","66","74","46.685472496473906","670","75","74","51.198871650211565","0","0","0","0","657","74","77","40.62059238363893"
,"0","0","0","0","0","0","0","0","660","98","86","43.723554301833566","0","0","0","0","0","0","0","0","645","90","89","53.878702397743304","688","73","75","47.39069111424541","675","83","74","50.352609308885754","0","0","0","0","663","81","77","40.62059238363893"
,"0","0","0","0","0","0","0","0","730","96","85","46.403385049365305","0","0","0","0","0","0","0","0","718","83","87","53.5966149506347","690","72","74","46.96755994358251","622","81","74","50.77574047954866","0","0","0","0","670","79","75","41.32581100141044"
,"0","0","0","0","0","0","0","0","657","95","85","46.262341325811","0","0","0","0","0","0","0","0","586","76","86","53.17348377997179","631","70","73","46.82651622002821","674","77","73","51.198871650211565","0","0","0","0","675","78","73","41.889985895627646"
,"0","0","0","0","0","0","0","0","663","104","89","46.685472496473906","0","0","0","0","0","0","0","0","714","84","86","52.60930888575458","627","74","74","46.5444287729196","681","82","74","51.198871650211565","0","0","0","0","680","84","73","43.58251057827927"
,"0","0","0","0","0","0","0","0","590","100","90","47.672778561354015","0","0","0","0","0","0","0","0","593","76","84","51.76304654442877","664","69","74","46.5444287729196","694","75","73","49.50634696755994","0","0","0","0","679","77","71","43.58251057827927"
,"0","0","0","0","0","0","0","0","712","97","87","47.95486600846262","0","0","0","0","0","0","0","0","648","76","84","51.05782792665726","625","66","74","45.27503526093089","699","73","72","49.083215796897036","0","0","0","0","685","76","70","44.42877291960507"
,"0","0","0","0","0","0","0","0","636","110","89","48.94217207334274","0","0","0","0","0","0","0","0","584","82","85","51.198871650211565","674","70","77","45.27503526093089","702","77","74","49.083215796897036","0","0","0","0","685","82","72","45.839210155148095"
,"0","0","0","0","0","0","0","0","717","98","88","49.78843441466855","0","0","0","0","0","0","0","0","702","74","85","50.916784203102964","688","66","76","45.13399153737659","627","66","73","48.66008462623414","0","0","0","0","685","71","72","45.27503526093089"
,"0","0","0","0","0","0","0","0","635","88","88","52.750352609308884","0","0","0","0","0","0","0","0","647","74","85","50.07052186177715","631","64","75","44.287729196050776","694","61","72","48.09590973201692","0","0","0","0","695","67","72","45.839210155148095"
,"0","0","0","0","0","0","0","0","708","89","92","52.186177715091674","0","0","0","0","0","0","0","0","711","83","85","50.07052186177715","682","70","76","43.723554301833566","632","64","75","48.09590973201692","0","0","0","0","632","78","75","45.9802538787024"
,"0","0","0","0","0","0","0","0","637","82","92","52.60930888575458","0","0","0","0","0","0","0","0","659","80","83","48.66008462623414","685","70","75","42.59520451339915","694","62","76","46.403385049365305","0","0","0","0","623","75","73","45.27503526093089"
,"0","0","0","0","0","0","0","0","708","81","90","52.04513399153738","0","0","0","0","0","0","0","0","729","78","82","49.50634696755994","692","70","73","41.607898448519045","632","60","74","45.839210155148095","0","0","0","0","671","73","70","45.9802538787024"
,"0","0","0","0","0","0","0","0","574","93","92","51.05782792665726","0","0","0","0","0","0","0","0","663","88","85","49.78843441466855","683","82","75","42.17207334273625","688","69","76","46.5444287729196","0","0","0","0","641","81","73","46.262341325811"
,"0","0","0","0","0","0","0","0","713","80","90","51.62200282087447","0","0","0","0","0","0","0","0","725","88","83","51.05782792665726","685","74","74","42.31311706629055","692","66","74","45.839210155148095","0","0","0","0","686","81","73","46.262341325811"
,"0","0","0","0","0","0","0","0","591","76","89","50.634696755994355","0","0","0","0","0","0","0","0","663","87","83","52.32722143864598","631","73","73","42.45416078984485","706","66","74","46.262341325811","0","0","0","0","638","80","73","47.10860366713681"
,"0","0","0","0","0","0","0","0","721","85","91","51.05782792665726","0","0","0","0","0","0","0","0","722","94","84","52.468265162200275","686","78","74","41.889985895627646","696","68","75","45.839210155148095","0","0","0","0","690","86","73","47.53173483779972"
,"0","0","0","0","0","0","0","0","662","84","90","48.94217207334274","0","0","0","0","0","0","0","0","651","93","84","52.750352609308884","684","73","73","42.31311706629055","706","66","75","45.27503526093089","0","0","0","0","642","71","71","47.81382228490832"
,"0","0","0","0","0","0","0","0","733","80","89","48.23695345557123","0","0","0","0","0","0","0","0","719","93","83","53.73765867418901","696","70","72","42.59520451339915","701","65","73","44.56981664315938","0","0","0","0","699","63","70","45.9802538787024"
,"0","0","0","0","0","0","0","0","593","99","92","47.672778561354015","0","0","0","0","0","0","0","0","644","99","84","53.17348377997179","631","81","72","41.74894217207334","704","67","73","44.287729196050776","0","0","0","0","704","69","71","46.5444287729196"
,"0","0","0","0","0","0","0","0","705","98","92","47.81382228490832","0","0","0","0","0","0","0","0","711","88","83","52.89139633286318","689","81","72","41.46685472496474","643","65","71","44.287729196050776","0","0","0","0","707","69","71","46.82651622002821"
,"0","0","0","0","0","0","0","0","639","97","91","48.09590973201692","0","0","0","0","0","0","0","0","640","80","83","53.17348377997179","694","80","70","41.32581100141044","643","58","71","43.86459802538787","0","0","0","0","702","69","70","46.96755994358251"
,"0","0","0","0","0","0","0","0","649","106","93","49.083215796897036","0","0","0","0","0","0","0","0","724","79","82","53.032440056417485","698","84","70","41.18476727785614","693","62","71","43.15937940761636","0","0","0","0","650","72","71","45.55712270803949"
,"0","0","0","0","0","0","0","0","518","103","94","48.801128349788435","0","0","0","0","0","0","0","0","653","69","79","54.86600846262342","637","81","70","41.04372355430183","708","58","71","42.73624823695346","0","0","0","0","692","73","71","45.41607898448519"
,"0","0","0","0","0","0","0","0","619","99","93","48.94217207334274","0","0","0","0","0","0","0","0","730","69","79","54.30183356840621","634","79","68","41.18476727785614","718","56","69","42.17207334273625","0","0","0","0","694","71","70","45.55712270803949"
,"0","0","0","0","0","0","0","0","543","107","96","49.50634696755994","0","0","0","0","0","0","0","0","662","77","81","54.58392101551481","666","90","71","42.59520451339915","714","65","71","43.01833568406206","0","0","0","0","629","76","71","45.9802538787024"
,"0","0","0","0","0","0","0","0","664","91","95","48.51904090267983","0","0","0","0","0","0","0","0","716","74","79","53.5966149506347","695","87","71","43.723554301833566","716","64","70","42.877291960507755","0","0","0","0","677","69","69","46.262341325811"
,"0","0","0","0","0","0","0","0","598","85","95","48.94217207334274","0","0","0","0","0","0","0","0","662","74","79","52.89139633286318","699","86","71","44.14668547249647","716","63","70","42.73624823695346","0","0","0","0","699","66","69","47.249647390691116"
,"0","0","0","0","0","0","0","0","682","95","97","49.78843441466855","0","0","0","0","0","0","0","0","714","83","81","52.468265162200275","699","94","74","45.13399153737659","712","72","75","43.15937940761636","0","0","0","0","695","73","72","47.39069111424541"
,"0","0","0","0","0","0","0","0","540","93","96","48.09590973201692","0","0","0","0","0","0","0","0","645","79","79","52.750352609308884","695","93","74","46.403385049365305","721","72","76","42.31311706629055","0","0","0","0","695","69","71","48.51904090267983"
,"0","0","0","0","0","0","0","0","689","88","95","48.37799717912553","0","0","0","0","0","0","0","0","656","75","79","52.89139633286318","636","90","73","47.10860366713681","719","70","75","43.01833568406206","0","0","0","0","696","69","70","48.37799717912553"
,"0","0","0","0","0","0","0","0","616","102","97","48.37799717912553","0","0","0","0","0","0","0","0","584","89","80","52.468265162200275","672","91","74","47.95486600846262","718","76","78","43.15937940761636","0","0","0","0","691","80","72","48.66008462623414"
,"0","0","0","0","0","0","0","0","701","99","95","47.95486600846262","0","0","0","0","0","0","0","0","727","87","78","52.750352609308884","695","82","73","48.37799717912553","714","71","77","44.00564174894217","0","0","0","0","685","77","72","49.083215796897036"
,"0","0","0","0","0","0","0","0","633","99","95","49.22425952045134","0","0","0","0","0","0","0","0","650","82","77","54.58392101551481","637","71","73","47.81382228490832","715","69","77","43.723554301833566","0","0","0","0","682","76","70","50.352609308885754"
,"0","0","0","0","0","0","0","0","689","106","99","49.92947813822285","0","0","0","0","0","0","0","0","719","92","78","55.712270803949224","690","74","75","47.39069111424541","709","76","81","43.441466854724965","0","0","0","0","679","78","73","51.198871650211565"
,"0","0","0","0","0","0","0","0","619","95","98","49.92947813822285","0","0","0","0","0","0","0","0","581","85","76","56.84062059238364","688","70","75","47.53173483779972","710","76","79","42.59520451339915","0","0","0","0","681","77","73","52.32722143864598"
,"0","0","0","0","0","0","0","0","700","85","96","50.07052186177715","0","0","0","0","0","0","0","0","662","82","75","57.54583921015515","702","69","75","47.249647390691116","695","74","78","41.04372355430183","0","0","0","0","682","70","72","52.60930888575458"
,"0","0","0","0","0","0","0","0","632","99","97","49.365303244005645","0","0","0","0","0","0","0","0","541","97","76","57.122708039492245","631","77","77","47.53173483779972","695","79","81","39.915373765867415","0","0","0","0","682","81","76","52.89139633286318"
,"0","0","0","0","0","0","0","0","625","97","97","48.94217207334274","0","0","0","0","0","0","0","0","636","91","76","56.84062059238364","635","74","78","47.39069111424541","633","77","80","40.62059238363893","0","0","0","0","615","81","75","52.04513399153738"
,"0","0","0","0","0","0","0","0","559","93","97","48.51904090267983","0","0","0","0","0","0","0","0","518","89","76","55.57122708039493","663","73","77","46.82651622002821","692","77","80","40.19746121297602","0","0","0","0","666","80","75","52.89139633286318"
,"0","0","0","0","0","0","0","0","686","106","96","48.66008462623414","0","0","0","0","0","0","0","0","680","98","77","55.85331452750353","679","81","77","47.53173483779972","623","85","82","39.915373765867415","0","0","0","0","663","86","78","52.60930888575458"
,"0","0","0","0","0","0","0","0","598","104","95","49.78843441466855","0","0","0","0","0","0","0","0","610","97","75","57.54583921015515","670","73","77","47.53173483779972","687","81","81","39.915373765867415","0","0","0","0","610","86","79","52.186177715091674"
,"0","0","0","0","0","0","0","0","675","102","92","50.77574047954866","0","0","0","0","0","0","0","0","711","93","73","58.67418899858956","627","73","77","46.96755994358251","694","80","81","40.479548660084625","0","0","0","0","656","82","78","52.04513399153738"
,"0","0","0","0","0","0","0","0","592","113","92","49.92947813822285","0","0","0","0","0","0","0","0","636","99","75","58.956276445698165","661","73","78","46.5444287729196","688","89","85","41.32581100141044","0","0","0","0","593","93","82","52.60930888575458"
,"0","0","0","0","0","0","0","0","680","101","93","50.352609308885754","0","0","0","0","0","0","0","0","715","89","72","58.956276445698165","688","64","78","45.27503526093089","684","83","83","41.04372355430183","0","0","0","0","646","80","81","52.32722143864598"
,"0","0","0","0","0","0","0","0","613","93","92","49.22425952045134","0","0","0","0","0","0","0","0","598","86","70","58.25105782792666","633","61","77","44.00564174894217","693","81","83","41.889985895627646","0","0","0","0","677","73","79","52.60930888575458"
,"0","0","0","0","0","0","0","0","705","108","94","49.083215796897036","0","0","0","0","0","0","0","0","663","100","72","58.956276445698165","696","71","77","44.56981664315938","690","86","85","42.17207334273625","0","0","0","0","619","80","81","51.76304654442877"
,"0","0","0","0","0","0","0","0","617","101","92","49.50634696755994","0","0","0","0","0","0","0","0","596","94","71","57.96897038081805","693","68","75","44.287729196050776","691","76","84","40.05641748942172","0","0","0","0","613","80","82","51.33991537376586"
,"0","0","0","0","0","0","0","0","694","96","91","48.801128349788435","0","0","0","0","0","0","0","0","730","93","71","59.23836389280677","703","68","75","45.41607898448519","692","69","82","38.928067700987306","0","0","0","0","671","79","82","52.186177715091674"
,"0","0","0","0","0","0","0","0","627","100","95","47.95486600846262","0","0","0","0","0","0","0","0","660","102","76","59.52045133991537","637","70","75","45.839210155148095","697","77","84","40.05641748942172","0","0","0","0","675","94","86","51.76304654442877"
,"0","0","0","0","0","0","0","0","714","92","95","48.37799717912553","0","0","0","0","0","0","0","0","743","96","74","59.943582510578274","709","63","74","45.9802538787024","693","71","84","40.05641748942172","0","0","0","0","681","89","84","52.186177715091674"
,"0","0","0","0","0","0","0","0","653","86","92","48.09590973201692","0","0","0","0","0","0","0","0","673","94","73","59.80253878702398","718","62","73","46.82651622002821","637","69","84","41.18476727785614","0","0","0","0","684","88","84","53.878702397743304"
,"0","0","0","0","0","0","0","0","711","101","94","50.77574047954866","0","0","0","0","0","0","0","0","747","100","76","59.80253878702398","717","70","74","46.5444287729196","677","74","89","41.32581100141044","0","0","0","0","681","99","87","54.86600846262342"
,"0","0","0","0","0","0","0","0","636","95","95","52.32722143864598","0","0","0","0","0","0","0","0","671","90","74","60.78984485190409","713","59","74","46.82651622002821","691","70","90","41.04372355430183","0","0","0","0","675","97","85","55.00705218617772"
,"0","0","0","0","0","0","0","0","706","92","94","52.60930888575458","0","0","0","0","0","0","0","0","759","88","71","59.09732016925246","658","54","72","45.6981664315938","688","68","90","41.32581100141044","0","0","0","0","605","95","84","54.86600846262342"
,"0","0","0","0","0","0","0","0","562","99","95","50.916784203102964","0","0","0","0","0","0","0","0","693","97","72","59.80253878702398","693","60","76","45.13399153737659","686","80","90","41.607898448519045","0","0","0","0","588","97","86","55.00705218617772"
,"0","0","0","0","0","0","0","0","685","98","92","50.49365303244006","0","0","0","0","0","0","0","0","687","95","72","59.943582510578274","716","59","74","44.287729196050776","609","79","89","42.03102961918195","0","0","0","0","649","86","87","54.01974612129761"
,"0","0","0","0","0","0","0","0","621","97","90","48.37799717912553","0","0","0","0","0","0","0","0","611","90","72","59.09732016925246","721","57","73","43.86459802538787","670","78","89","41.74894217207334","0","0","0","0","666","80","85","52.60930888575458"
,"0","0","0","0","0","0","0","0","602","110","92","50.07052186177715","0","0","0","0","0","0","0","0","710","107","75","59.37940761636107","715","66","75","45.55712270803949","671","83","93","41.18476727785614","0","0","0","0","674","79","90","53.032440056417485"
,"0","0","0","0","0","0","0","0","530","99","91","49.78843441466855","0","0","0","0","0","0","0","0","584","105","74","58.110014104372354","711","64","74","46.685472496473906","679","82","91","42.17207334273625","0","0","0","0","613","73","90","52.186177715091674"
,"0","0","0","0","0","0","0","0","697","96","91","50.07052186177715","0","0","0","0","0","0","0","0","714","103","74","58.956276445698165","657","61","74","47.39069111424541","612","81","90","42.03102961918195","0","0","0","0","680","70","90","51.48095909732017"
,"0","0","0","0","0","0","0","0","621","101","93","50.07052186177715","0","0","0","0","0","0","0","0","637","115","76","58.81523272214386","703","63","75","46.96755994358251","662","96","92","44.00564174894217","0","0","0","0","691","75","90","50.21156558533145"
,"0","0","0","0","0","0","0","0","631","97","91","51.62200282087447","0","0","0","0","0","0","0","0","658","106","77","58.25105782792666","723","62","75","46.1212976022567","660","94","91","44.42877291960507","0","0","0","0","694","71","90","49.22425952045134"
,"0","0","0","0","0","0","0","0","513","96","90","50.21156558533145","0","0","0","0","0","0","0","0","576","97","76","59.80253878702398","722","61","75","45.6981664315938","660","94","91","46.262341325811","0","0","0","0","698","68","90","47.672778561354015"
,"0","0","0","0","0","0","0","0","617","105","90","50.352609308885754","0","0","0","0","0","0","0","0","694","100","81","59.37940761636107","715","67","77","45.55712270803949","647","100","94","47.95486600846262","0","0","0","0","699","73","94","45.9802538787024"
,"0","0","0","0","0","0","0","0","481","89","88","49.647390691114246","0","0","0","0","0","0","0","0","631","81","79","58.956276445698165","716","63","77","44.99294781382229","582","95","95","48.51904090267983","0","0","0","0","705","70","93","45.41607898448519"
,"0","0","0","0","0","0","0","0","680","88","88","49.083215796897036","0","0","0","0","0","0","0","0","722","71","78","58.392101551480955","719","61","75","44.99294781382229","628","93","92","48.37799717912553","0","0","0","0","628","69","93","44.00564174894217"
,"0","0","0","0","0","0","0","0","534","95","88","51.198871650211565","0","0","0","0","0","0","0","0","660","79","82","57.68688293370945","722","64","77","44.14668547249647","588","105","93","49.365303244005645","0","0","0","0","679","73","95","43.86459802538787"
,"0","0","0","0","0","0","0","0","688","87","89","51.90409026798307","0","0","0","0","0","0","0","0","718","69","81","56.41748942172073","655","62","76","43.30042313117066","635","98","92","49.78843441466855","0","0","0","0","689","69","93","43.01833568406206"
,"0","0","0","0","0","0","0","0","630","80","88","49.78843441466855","0","0","0","0","0","0","0","0","668","60","80","55.43018335684062","709","57","76","42.45416078984485","658","96","92","50.21156558533145","0","0","0","0","696","69","92","42.03102961918195"
,"0","0","0","0","0","0","0","0","719","94","90","48.94217207334274","0","0","0","0","0","0","0","0","741","69","81","55.85331452750353","725","61","78","42.03102961918195","586","104","93","49.92947813822285","0","0","0","0","690","75","94","40.62059238363893"
,"0","0","0","0","0","0","0","0","643","84","89","50.352609308885754","0","0","0","0","0","0","0","0","618","65","82","54.86600846262342","731","57","79","41.607898448519045","651","102","94","50.352609308885754","0","0","0","0","695","67","94","39.63328631875881"
,"0","0","0","0","0","0","0","0","712","81","88","50.07052186177715","0","0","0","0","0","0","0","0","733","65","82","53.5966149506347","661","52","79","40.62059238363893","657","101","93","51.198871650211565","0","0","0","0","694","64","94","38.3638928067701"
,"0","0","0","0","0","0","0","0","578","92","89","49.647390691114246","0","0","0","0","0","0","0","0","670","80","86","52.89139633286318","657","58","81","39.492242595204516","664","108","96","50.916784203102964","0","0","0","0","692","70","96","37.37658674188998"
,"0","0","0","0","0","0","0","0","625","89","87","49.365303244005645","0","0","0","0","0","0","0","0","729","79","86","53.17348377997179","707","56","80","38.645980253878705","667","96","96","51.48095909732017","0","0","0","0","696","63","96","37.51763046544429"
,"0","0","0","0","0","0","0","0","502","88","86","48.94217207334274","0","0","0","0","0","0","0","0","664","76","85","53.73765867418901","722","54","79","37.23554301833568","604","89","94","50.634696755994355","0","0","0","0","701","61","95","38.2228490832158"
,"0","0","0","0","0","0","0","0","665","103","88","49.647390691114246","0","0","0","0","0","0","0","0","717","88","87","53.5966149506347","721","58","79","38.081805359661494","666","91","97","49.22425952045134","0","0","0","0","704","62","96","38.928067700987306"
,"0","0","0","0","0","0","0","0","530","98","86","48.23695345557123","0","0","0","0","0","0","0","0","574","87","86","53.032440056417485","722","54","79","37.79971791255289","688","83","95","48.94217207334274","0","0","0","0","711","60","95","38.081805359661494"
,"0","0","0","0","0","0","0","0","675","95","84","48.801128349788435","0","0","0","0","0","0","0","0","711","86","85","53.73765867418901","724","52","77","38.2228490832158","695","82","94","47.39069111424541","0","0","0","0","710","58","90","38.081805359661494"
