"BehaviorSpace results (NetLogo 6.2.0)"
"Wound infection model editted.nlogo"
"experiment"
"04/15/2021 21:48:43:992 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","1","2","2","2","3","3","3"
"Macrophage_response","Low",,,"Low",,,"Low",,
"Immune-cell-infiltration","10",,,"10",,,"10",,
"Neutrophil_response","Low",,,"Low",,,"Low",,
"Prolif-rate","2",,,"2",,,"2",,
"number-antibiotic-molecules","300",,,"300",,,"300",,
"Initial-bacteria","25",,,"25",,,"25",,
"prob-macrophage-killing","0.9",,,"0.9",,,"0.9",,
"[reporter]","count bacteria","count neutrophils","count macrophages","count bacteria","count neutrophils","count macrophages","count bacteria","count neutrophils","count macrophages"
"[final]","0","0","0","0","0","0","399","113","81"
"[min]","0","0","0","0","0","0","2","1","0"
"[max]","25","28","101","735","138","102","738","141","109"
"[mean]","0.020815986677768527","0.417985012489592","6.767693588676103","262.26061615320566","49.92089925062448","43.981681931723564","504.285595337219","90.15237302248127","78.91673605328893"
"[steps]","1200","1200","1200","1200","1200","1200","1200","1200","1200"

"[all run data]","count bacteria","count neutrophils","count macrophages","count bacteria","count neutrophils","count macrophages","count bacteria","count neutrophils","count macrophages"
,"0","0","85","621","83","78","580","121","87"
,"0","0","85","501","83","78","460","118","87"
,"0","0","88","585","92","78","561","119","89"
,"0","0","88","475","89","79","432","104","90"
,"0","0","88","594","83","79","555","91","90"
,"0","0","91","482","90","81","440","98","94"
,"0","0","91","578","87","82","553","87","95"
,"0","0","91","522","82","82","434","81","95"
,"0","0","91","609","96","84","602","94","100"
,"0","0","91","469","95","85","476","87","101"
,"0","0","91","572","93","85","546","86","101"
,"0","0","93","447","107","87","422","95","102"
,"0","0","93","622","96","88","527","90","103"
,"0","0","93","495","88","88","422","85","103"
,"0","0","97","601","95","89","514","89","105"
,"0","0","97","491","81","90","396","85","106"
,"0","0","97","605","73","90","513","81","106"
,"0","0","100","471","87","91","402","87","107"
,"0","0","100","581","83","92","557","85","108"
,"0","0","100","468","79","92","433","81","108"
,"0","0","101","596","84","92","509","90","109"
,"0","0","99","479","83","89","376","82","106"
,"0","0","98","675","82","87","465","78","103"
,"0","0","99","530","105","88","347","90","104"
,"0","0","97","573","104","87","431","82","102"
,"0","0","95","431","103","85","393","80","101"
,"0","0","97","524","114","87","487","90","103"
,"0","0","91","413","106","83","363","79","96"
,"0","0","90","538","102","82","474","75","95"
,"0","0","92","403","121","82","432","89","96"
,"0","0","88","513","105","80","517","89","94"
,"0","0","86","404","101","79","394","86","93"
,"0","0","87","507","115","82","488","94","94"
,"0","0","81","418","108","81","369","92","93"
,"0","0","80","508","105","78","476","91","91"
,"0","0","80","394","116","79","370","102","93"
,"0","0","77","537","100","77","493","101","90"
,"0","0","76","461","95","76","379","96","89"
,"0","0","76","525","104","79","482","108","88"
,"0","0","74","394","96","80","416","104","86"
,"0","0","69","502","92","80","500","102","85"
,"0","0","72","378","104","82","391","112","86"
,"0","0","70","469","99","79","511","98","83"
,"0","0","69","362","97","78","405","88","83"
,"0","0","67","496","103","80","520","96","82"
,"0","0","62","398","90","79","415","86","79"
,"0","0","61","527","87","77","529","81","76"
,"0","0","59","407","101","80","425","85","79"
,"0","0","59","498","93","79","561","78","79"
,"0","0","58","399","87","78","459","76","76"
,"0","0","57","527","103","78","587","87","79"
,"0","0","54","404","104","75","467","81","78"
,"0","0","53","527","103","75","577","77","76"
,"0","0","51","463","122","78","476","83","78"
,"0","0","50","585","118","77","602","82","79"
,"0","0","50","472","113","77","492","81","78"
,"0","0","49","597","127","79","608","99","81"
,"0","0","46","471","118","78","489","98","79"
,"0","0","46","605","111","78","614","95","78"
,"0","0","45","487","116","78","495","102","79"
,"0","0","42","598","94","77","616","96","77"
,"0","0","42","482","86","75","496","92","75"
,"0","0","41","615","99","76","681","105","76"
,"0","0","40","490","92","75","542","97","77"
,"0","0","40","590","92","75","639","88","77"
,"0","0","40","464","98","75","517","92","78"
,"0","0","37","572","95","74","613","89","76"
,"0","0","37","447","88","74","495","87","74"
,"0","0","36","566","99","76","613","92","74"
,"0","0","32","456","83","76","497","76","75"
,"0","0","32","591","72","75","630","73","73"
,"0","0","32","467","79","78","513","85","75"
,"0","0","31","586","75","78","616","82","74"
,"0","0","31","473","71","78","500","79","72"
,"0","0","30","604","83","78","623","86","75"
,"0","0","29","487","82","79","518","78","72"
,"0","0","29","621","81","77","636","72","70"
,"0","0","29","540","92","80","531","79","74"
,"0","0","26","620","90","79","635","77","73"
,"0","0","24","498","86","79","532","74","73"
,"0","0","23","692","96","79","634","80","73"
,"0","0","20","614","91","79","527","77","71"
,"0","0","19","637","89","78","638","73","71"
,"0","0","18","506","95","79","529","84","72"
,"0","0","14","610","92","78","648","75","70"
,"0","0","13","486","89","77","529","70","70"
,"0","0","12","639","108","80","645","78","70"
,"0","0","7","498","105","81","527","76","69"
,"0","0","7","600","100","81","642","73","68"
,"0","0","7","462","111","83","571","91","70"
,"0","0","6","591","110","82","708","86","71"
,"0","0","6","467","108","82","589","85","71"
,"0","0","6","648","123","83","661","94","71"
,"0","0","3","497","107","81","546","91","71"
,"0","0","1","583","99","80","662","90","69"
,"0","0","1","461","99","81","540","101","70"
,"0","0","1","668","86","80","701","89","68"
,"0","0","0","540","80","79","583","81","68"
,"0","0","0","618","91","81","645","97","69"
,"0","0","0","492","82","82","520","92","69"
,"0","0","0","684","77","80","632","88","67"
,"0","0","0","561","77","82","566","98","69"
,"0","0","0","638","73","81","638","95","68"
,"0","0","0","526","69","80","513","95","67"
,"0","0","0","627","83","80","613","108","70"
,"0","0","0","508","79","79","501","102","69"
,"0","0","0","624","78","78","626","96","69"
,"0","0","0","502","81","79","481","116","71"
,"0","0","0","601","77","77","565","115","70"
,"0","0","0","535","76","77","443","111","68"
,"0","0","0","588","95","78","569","119","70"
,"0","0","0","459","88","76","447","106","70"
,"0","0","0","586","83","74","601","102","70"
,"0","0","0","480","89","75","467","121","73"
,"0","0","0","653","86","75","571","113","71"
,"0","0","0","531","86","74","447","108","69"
,"0","0","0","676","103","74","541","114","73"
,"0","0","0","540","99","75","430","105","72"
,"0","0","0","621","98","74","558","104","71"
,"0","0","0","545","110","76","426","113","73"
,"0","0","0","619","111","72","589","104","74"
,"0","0","0","491","110","72","455","96","73"
,"0","0","0","594","123","76","550","98","74"
,"0","0","0","465","105","74","435","92","74"
,"0","0","0","589","97","70","571","90","71"
,"0","0","0","462","102","74","463","96","74"
,"0","0","0","583","96","75","572","81","73"
,"0","0","0","475","94","74","512","78","72"
,"0","0","0","594","112","74","604","83","76"
,"0","0","0","480","100","71","491","79","75"
,"0","0","0","650","100","69","600","73","73"
,"0","0","0","516","113","71","488","85","77"
,"0","0","0","593","108","71","581","84","77"
,"0","0","0","478","106","71","464","83","74"
,"0","0","0","590","120","74","662","90","75"
,"0","0","0","477","106","74","541","82","76"
,"0","0","0","598","100","73","643","80","74"
,"0","0","0","469","112","76","582","86","74"
,"0","0","0","569","102","76","656","67","75"
,"0","0","0","454","94","75","550","61","74"
,"0","0","0","617","101","79","670","60","75"
,"0","0","0","508","83","79","562","58","75"
,"0","0","0","692","77","79","679","56","74"
,"0","0","0","568","95","80","626","64","74"
,"0","0","0","637","94","79","675","62","73"
,"0","0","0","519","94","78","569","60","73"
,"0","0","0","627","104","81","648","67","78"
,"0","0","0","509","96","80","539","61","79"
,"0","0","0","634","92","80","644","61","79"
,"0","0","0","513","106","84","592","67","80"
,"0","0","0","605","94","83","640","65","78"
,"0","0","0","485","92","83","531","61","78"
,"0","0","0","592","99","84","618","75","81"
,"0","0","0","461","93","83","502","73","81"
,"0","0","0","569","90","83","612","72","80"
,"0","0","0","463","107","86","491","80","84"
,"0","0","0","580","101","86","609","73","82"
,"0","0","0","513","97","85","488","72","80"
,"0","0","0","585","100","86","612","86","82"
,"0","0","0","461","91","85","495","85","80"
,"0","0","0","638","87","85","585","82","79"
,"0","0","0","499","100","88","464","89","82"
,"0","0","0","644","82","89","584","88","83"
,"0","0","0","520","77","87","468","84","82"
,"0","0","0","566","86","89","582","94","86"
,"0","0","0","454","83","88","461","93","85"
,"0","0","0","577","83","87","567","92","85"
,"0","0","0","448","104","89","446","102","88"
,"0","0","0","617","99","87","559","100","86"
,"0","0","0","478","94","86","436","98","86"
,"0","0","0","563","108","87","520","112","90"
,"0","0","0","427","103","88","389","105","90"
,"0","0","0","558","103","87","502","97","89"
,"0","0","0","410","114","86","381","101","93"
,"0","0","0","508","104","84","504","89","94"
,"0","0","0","388","103","81","385","82","92"
,"0","0","0","483","122","83","461","90","92"
,"0","0","0","351","118","80","404","74","90"
,"0","0","0","441","113","78","519","68","88"
,"0","0","0","328","129","81","408","76","92"
,"0","0","0","418","125","81","541","74","90"
,"0","0","0","343","122","81","434","72","89"
,"0","0","0","432","128","83","557","79","90"
,"0","0","0","319","119","82","434","72","87"
,"0","0","0","428","115","82","625","67","86"
,"0","0","0","314","128","85","574","76","87"
,"0","0","0","459","114","86","621","70","86"
,"0","0","0","344","107","84","512","63","85"
,"0","0","0","425","117","85","689","75","89"
,"0","0","0","320","112","85","559","73","89"
,"0","0","0","406","109","85","625","71","89"
,"0","0","0","303","120","85","509","79","90"
,"0","0","0","395","106","85","620","72","90"
,"0","0","0","301","100","84","502","71","90"
,"0","0","0","384","112","84","605","79","93"
,"0","0","0","281","102","83","484","78","92"
,"0","0","0","346","99","83","598","74","90"
,"0","0","0","262","105","87","472","81","91"
,"0","0","0","348","91","85","579","80","90"
,"0","0","0","312","85","85","474","80","89"
,"0","0","0","396","99","87","574","94","91"
,"0","0","0","294","90","87","444","92","91"
,"0","0","0","376","83","84","523","90","90"
,"0","0","0","295","90","87","412","102","94"
,"0","0","0","410","87","85","496","100","93"
,"0","0","0","314","81","82","379","99","93"
,"0","0","0","438","91","84","456","111","95"
,"0","0","0","357","84","82","358","105","94"
,"0","0","0","478","82","80","453","104","93"
,"0","0","0","391","92","82","348","110","97"
,"0","0","0","507","88","83","445","96","96"
,"0","0","0","426","83","83","350","87","93"
,"0","0","0","519","91","83","423","97","92"
,"0","0","0","420","80","83","348","90","90"
,"0","0","0","500","77","81","481","84","88"
,"0","0","0","412","88","81","438","98","91"
,"0","0","0","492","86","78","479","92","87"
,"0","0","0","393","84","77","372","89","87"
,"0","0","0","474","93","80","453","100","90"
,"0","0","0","355","91","78","351","89","87"
,"0","0","0","440","90","78","447","84","87"
,"0","0","0","347","97","80","349","92","90"
,"0","0","0","491","91","80","439","83","90"
,"0","0","0","388","88","80","332","79","88"
,"0","0","0","449","99","80","418","86","89"
,"0","0","0","347","88","79","320","73","88"
,"0","0","0","439","85","78","402","70","86"
,"0","0","0","328","94","79","306","84","88"
,"0","0","0","420","88","77","402","81","86"
,"0","0","0","328","80","77","294","79","86"
,"0","0","0","429","93","79","361","88","86"
,"0","0","0","319","86","78","275","81","85"
,"0","0","0","406","84","75","364","81","84"
,"0","0","0","310","97","76","275","85","83"
,"0","0","0","413","97","74","377","69","84"
,"0","0","0","329","95","74","292","62","84"
,"0","0","0","450","107","76","356","74","83"
,"0","0","0","337","94","73","274","70","83"
,"0","0","0","481","87","73","380","69","82"
,"0","0","0","376","97","74","287","78","84"
,"0","0","0","472","86","72","379","76","84"
,"0","0","0","390","78","71","292","75","84"
,"0","0","0","492","88","71","382","99","82"
,"0","0","0","442","84","70","290","99","83"
,"0","0","0","558","81","69","389","98","82"
,"0","0","0","453","92","70","343","107","85"
,"0","0","0","576","87","71","443","105","84"
,"0","0","0","477","83","70","344","101","83"
,"0","0","0","592","90","72","445","126","86"
,"0","0","0","483","80","70","344","121","86"
,"0","0","0","627","74","70","438","117","85"
,"0","0","0","525","84","71","334","123","89"
,"0","0","0","583","81","68","439","115","87"
,"0","0","0","478","75","65","343","109","87"
,"0","0","0","592","89","67","434","121","90"
,"0","0","0","482","86","65","336","97","88"
,"0","0","0","543","86","64","446","83","87"
,"0","0","0","455","93","64","365","90","89"
,"0","0","0","542","90","65","472","87","88"
,"0","0","0","454","88","64","385","83","88"
,"0","0","0","543","96","67","492","86","91"
,"0","0","0","441","94","64","394","76","89"
,"0","0","0","539","89","64","507","69","85"
,"0","0","0","438","94","65","418","70","87"
,"0","0","0","534","77","65","527","62","87"
,"0","0","0","436","71","64","436","61","87"
,"0","0","0","520","91","66","529","68","90"
,"0","0","0","432","88","67","427","59","90"
,"0","0","0","539","86","67","551","55","89"
,"0","0","0","439","92","70","438","59","91"
,"0","0","0","559","90","69","541","57","89"
,"0","0","0","458","87","69","448","56","87"
,"0","0","0","610","103","72","577","70","89"
,"0","0","0","494","90","72","476","69","89"
,"0","0","0","649","83","71","606","66","88"
,"0","0","0","527","89","74","559","78","87"
,"0","0","0","609","87","74","627","78","88"
,"0","0","0","506","86","74","507","78","88"
,"0","0","0","620","98","76","617","85","87"
,"0","0","0","505","86","74","505","76","87"
,"0","0","0","628","78","74","631","72","86"
,"0","0","0","511","87","76","505","84","88"
,"0","0","0","624","88","75","631","75","86"
,"0","0","0","557","86","75","521","73","86"
,"0","0","0","623","105","79","638","81","85"
,"0","0","0","510","104","79","527","76","84"
,"0","0","0","630","102","78","725","76","84"
,"0","0","0","496","113","80","663","90","88"
,"0","0","0","598","110","78","666","87","88"
,"0","0","0","465","109","77","598","84","88"
,"0","0","0","559","123","82","628","96","91"
,"0","0","0","445","110","81","501","88","87"
,"0","0","0","580","105","81","617","86","85"
,"0","0","0","463","120","82","547","95","86"
,"0","0","0","565","111","82","615","84","87"
,"0","0","0","451","106","82","492","79","86"
,"0","0","0","562","111","84","609","86","89"
,"0","0","0","452","100","82","481","82","89"
,"0","0","0","574","94","82","600","79","88"
,"0","0","0","454","103","86","472","85","89"
,"0","0","0","633","92","86","560","80","85"
